Site;SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-07-03 00:00:00;0;56.3;43.8;52.4
2023-07-03 01:00:00;3;60.8;49.7;55.2
2023-07-03 02:00:00;0;64.4;50.2;56.3
2023-07-03 03:00:00;0;57.4;44.5;53.0
2023-07-03 04:00:00;2;57.7;47.0;53.7
2023-07-03 05:00:00;0;66.2;51.8;57.1
2023-07-03 06:00:00;0;58.8;45.5;53.7
2023-07-03 07:00:00;2;54.3;42.9;51.6
2023-07-03 08:00:00;1;67.3;54.4;58.2
2023-07-03 09:00:00;0;60.2;46.8;54.5
2023-07-03 10:00:00;2;61.2;48.9;55.1
2023-07-03 11:00:00;0;67.4;51.1;56.7
2023-07-03 12:00:00;0;59.8;45.0;53.5
2023-07-03 13:00:00;3;67.6;54.9;58.5
2023-07-03 14:00:00;0;61.5;47.7;55.1
2023-07-03 15:00:00;4;70.0;54.9;59.1
2023-07-03 16:00:00;0;64.9;48.7;56.6
2023-07-03 17:00:00;4;67.7;52.9;58.1
2023-07-03 18:00:00;0;66.8;50.1;57.5
2023-07-03 19:00:00;4;66.7;52.9;58.0
2023-07-03 20:00:00;0;66.2;50.6;57.4
2023-07-03 21:00:00;2;61.8;48.7;55.9
2023-07-03 22:00:00;0;66.8;52.9;57.7
2023-07-03 23:00:00;0;59.6;46.1;54.3
2023-07-04 00:00:00;2;66.6;54.2;58.1
2023-07-04 01:00:00;0;61.8;47.9;55.3
2023-07-04 02:00:00;0;55.4;43.0;52.0
2023-07-04 03:00:00;2;66.8;54.5;58.3
2023-07-04 04:00:00;0;61.2;47.5;55.0
2023-07-04 05:00:00;0;55.0;42.7;51.7
2023-07-04 06:00:00;2;63.0;51.7;56.3
2023-07-04 07:00:00;0;63.3;49.2;55.9
2023-07-04 08:00:00;0;56.6;43.9;52.6
2023-07-04 09:00:00;2;61.7;49.0;54.8
2023-07-04 10:00:00;0;67.4;50.4;56.7
2023-07-04 11:00:00;0;59.8;44.7;53.1
2023-07-04 12:00:00;2;67.8;55.1;58.6
2023-07-04 13:00:00;0;60.7;47.2;54.7
2023-07-04 14:00:00;2;64.2;51.9;56.7
2023-07-04 15:00:00;0;65.0;49.9;56.6
2023-07-04 16:00:00;2;62.1;48.8;55.6
2023-07-04 17:00:00;0;68.3;52.2;56.8
2023-07-04 18:00:00;2;61.9;47.7;54.8
2023-07-04 19:00:00;1;67.9;54.2;58.2
2023-07-04 20:00:00;0;60.7;46.9;54.8
2023-07-04 21:00:00;2;66.3;53.9;58.0
2023-07-04 22:00:00;0;62.5;48.5;55.8
2023-07-04 23:00:00;5;62.2;51.2;57.4
2023-07-05 00:00:00;3;73.3;66.0;69.2
2023-07-05 01:00:00;0;65.6;55.3;64.2
2023-07-05 02:00:00;2;71.5;63.8;68.2
2023-07-05 03:00:00;0;65.2;54.8;63.8
2023-07-05 04:00:00;2;67.0;59.2;65.4
2023-07-05 05:00:00;0;68.2;58.3;66.1
2023-07-05 06:00:00;0;61.3;50.6;61.1
2023-07-05 07:00:00;0;57.0;45.5;57.1
2023-07-05 08:00:00;0;53.5;41.9;53.5
2023-07-05 09:00:00;0;50.4;39.2;50.4
2023-07-05 10:00:00;0;47.6;37.1;47.8
2023-07-05 11:00:00;0;45.2;35.5;45.0
2023-07-05 12:00:00;3;67.3;53.2;57.2
2023-07-05 13:00:00;0;63.2;47.4;54.9
2023-07-05 14:00:00;4;68.8;53.3;58.0
2023-07-05 15:00:00;0;66.4;49.4;56.9
2023-07-05 16:00:00;3;64.4;50.3;56.6
2023-07-05 17:00:00;0;67.5;51.5;57.5
2023-07-05 18:00:00;2;62.1;48.0;55.7
2023-07-05 19:00:00;1;69.0;53.9;58.4
2023-07-05 20:00:00;0;61.3;46.7;55.1
2023-07-05 21:00:00;3;67.0;53.9;58.1
2023-07-05 22:00:00;0;62.4;48.2;55.6
2023-07-05 23:00:00;3;62.9;51.0;56.4
2023-07-06 00:00:00;0;64.8;50.7;56.8
2023-07-06 01:00:00;0;57.7;44.8;53.4
2023-07-06 02:00:00;2;61.7;50.2;55.7
2023-07-06 03:00:00;0;63.9;49.9;56.2
2023-07-06 04:00:00;0;57.0;44.3;52.8
2023-07-06 05:00:00;3;58.8;47.9;54.2
2023-07-06 06:00:00;0;65.7;51.4;56.9
2023-07-06 07:00:00;0;58.3;45.1;53.5
2023-07-06 08:00:00;2;54.3;42.8;51.5
2023-07-06 09:00:00;0;67.4;54.3;58.1
2023-07-06 10:00:00;0;60.1;46.6;54.4
2023-07-06 11:00:00;2;64.9;51.5;56.4
2023-07-06 12:00:00;0;66.2;49.6;56.1
2023-07-06 13:00:00;2;61.1;46.8;54.6
2023-07-06 14:00:00;1;69.4;54.0;58.6
2023-07-06 15:00:00;0;61.8;46.8;55.3
2023-07-06 16:00:00;2;67.7;54.0;58.1
2023-07-06 17:00:00;0;63.1;48.2;55.6
2023-07-06 18:00:00;4;67.0;53.2;58.0
2023-07-06 19:00:00;0;65.5;49.8;57.1
2023-07-06 20:00:00;2;63.9;51.0;56.9
2023-07-06 21:00:00;0;65.9;51.4;57.3
2023-07-06 22:00:00;2;59.3;46.1;54.4
2023-07-06 23:00:00;1;67.6;54.7;58.3
2023-07-07 00:00:00;0;60.4;46.8;54.5
2023-07-07 01:00:00;2;63.7;51.9;56.7
2023-07-07 02:00:00;0;63.5;49.6;56.1
2023-07-07 03:00:00;0;56.8;44.1;52.7
2023-07-07 04:00:00;2;58.6;48.0;54.2
2023-07-07 05:00:00;0;65.5;51.2;57.0
2023-07-07 06:00:00;0;58.2;45.1;53.5
2023-07-07 07:00:00;2;54.7;43.4;51.9
2023-07-07 08:00:00;0;67.4;54.1;58.0
2023-07-07 09:00:00;0;60.0;46.6;54.4
2023-07-07 10:00:00;2;59.4;47.6;54.4
2023-07-07 11:00:00;0;67.4;51.8;57.0
2023-07-07 12:00:00;0;59.8;45.5;53.7
2023-07-07 13:00:00;2;61.6;48.2;54.5
2023-07-07 14:00:00;0;69.0;50.9;56.0
2023-07-07 15:00:00;2;62.9;47.5;54.6
2023-07-07 16:00:00;1;69.2;54.0;58.3
2023-07-07 17:00:00;0;61.6;46.9;55.0
2023-07-07 18:00:00;2;65.6;53.1;57.6
2023-07-07 19:00:00;0;63.1;49.1;55.9
2023-07-07 20:00:00;2;61.3;49.4;55.6
2023-07-07 21:00:00;0;66.0;51.9;57.1
2023-07-07 22:00:00;0;58.9;45.7;53.8
2023-07-07 23:00:00;2;59.4;48.2;54.7
2023-07-08 00:00:00;0;65.8;51.7;57.1
2023-07-08 01:00:00;0;58.7;45.5;53.8
2023-07-08 02:00:00;2;55.4;43.9;52.3
2023-07-08 03:00:00;0;67.0;53.8;57.8
2023-07-08 04:00:00;0;59.9;46.5;54.3
2023-07-08 05:00:00;0;54.0;42.1;51.1
2023-07-08 06:00:00;2;66.1;54.1;57.9
2023-07-08 07:00:00;0;62.1;48.0;55.4
2023-07-08 08:00:00;0;55.8;43.2;52.2
2023-07-08 09:00:00;3;66.3;53.6;57.9
2023-07-08 10:00:00;0;63.3;48.4;56.0
2023-07-08 11:00:00;3;65.6;52.5;57.5
2023-07-08 12:00:00;0;65.2;49.9;56.9
2023-07-08 13:00:00;2;62.6;50.2;56.4
2023-07-08 14:00:00;0;66.0;51.8;57.1
2023-07-08 15:00:00;0;58.8;45.7;53.8
2023-07-08 16:00:00;2;67.1;54.6;58.3
2023-07-08 17:00:00;0;61.8;48.1;55.3
2023-07-08 18:00:00;0;55.6;43.3;52.1
2023-07-08 19:00:00;2;62.5;51.1;56.0
2023-07-08 20:00:00;0;63.9;49.8;56.1
2023-07-08 21:00:00;0;57.3;44.6;52.8
2023-07-08 22:00:00;2;58.2;47.6;53.9
2023-07-08 23:00:00;0;66.2;51.8;57.1
2023-07-09 00:00:00;0;59.0;45.7;53.8
2023-07-09 01:00:00;2;54.6;42.9;51.6
2023-07-09 02:00:00;1;67.5;54.6;58.3
2023-07-09 03:00:00;0;60.5;46.9;54.6
2023-07-09 04:00:00;0;54.6;42.4;51.4
2023-07-09 05:00:00;2;66.5;52.6;56.8
2023-07-09 06:00:00;0;64.7;48.7;55.3
2023-07-09 07:00:00;0;57.7;43.6;52.2
2023-07-09 08:00:00;2;62.0;50.2;55.4
2023-07-09 09:00:00;0;63.9;49.9;56.1
2023-07-09 10:00:00;0;57.2;44.5;52.9
2023-07-09 11:00:00;2;58.2;47.4;53.9
2023-07-09 12:00:00;0;66.1;51.8;57.0
2023-07-09 13:00:00;0;58.9;45.7;53.7
2023-07-09 14:00:00;0;53.4;41.6;50.7
2023-07-09 15:00:00;2;67.6;55.1;58.6
2023-07-09 16:00:00;0;61.6;47.7;55.1
2023-07-09 17:00:00;0;55.5;43.2;52.0
2023-07-09 18:00:00;2;61.4;50.1;55.4
2023-07-09 19:00:00;0;64.5;50.1;56.4
2023-07-09 20:00:00;0;57.8;44.9;53.2
2023-07-09 21:00:00;2;56.5;45.6;53.0
2023-07-09 22:00:00;0;67.0;53.0;57.4
2023-07-09 23:00:00;0;59.8;46.4;54.2
2023-07-10 00:00:00;0;54.2;42.3;51.1
2023-07-10 01:00:00;2;66.8;54.4;58.2
2023-07-10 02:00:00;0;61.8;47.9;55.2
2023-07-10 03:00:00;0;55.6;43.3;52.0
2023-07-10 04:00:00;2;62.0;50.8;55.8
2023-07-10 05:00:00;0;64.1;49.9;56.2
2023-07-10 06:00:00;0;57.4;44.6;52.9
2023-07-10 07:00:00;2;56.1;45.5;52.9
2023-07-10 08:00:00;0;66.8;52.8;57.4
2023-07-10 09:00:00;0;59.6;46.2;54.0
2023-07-10 10:00:00;2;57.7;46.8;53.8
2023-07-10 11:00:00;0;66.6;52.7;57.3
2023-07-10 12:00:00;0;59.5;46.3;54.0
2023-07-10 13:00:00;3;64.1;50.8;56.0
2023-07-10 14:00:00;0;67.2;50.1;56.4
2023-07-10 15:00:00;4;67.0;52.6;57.6
2023-07-10 16:00:00;0;67.0;51.0;57.7
2023-07-10 17:00:00;4;63.5;49.7;56.5
2023-07-10 18:00:00;0;69.6;53.5;58.7
2023-07-10 19:00:00;0;62.0;47.0;55.4
2023-07-10 20:00:00;3;67.3;54.6;58.4
2023-07-10 21:00:00;0;62.5;48.5;55.7
2023-07-10 22:00:00;3;64.2;51.3;56.6
2023-07-10 23:00:00;0;66.7;50.8;56.8
2023-07-11 00:00:00;0;59.5;45.3;53.6
2023-07-11 01:00:00;2;65.6;53.4;57.4
2023-07-11 02:00:00;0;62.5;48.8;55.5
2023-07-11 03:00:00;0;56.3;44.1;52.4
2023-07-11 04:00:00;2;59.3;48.6;54.4
2023-07-11 05:00:00;0;65.4;51.2;56.8
2023-07-11 06:00:00;0;58.5;45.5;53.5
2023-07-11 07:00:00;2;54.1;42.9;51.4
2023-07-11 08:00:00;1;67.8;54.9;58.4
2023-07-11 09:00:00;0;60.9;47.3;54.9
2023-07-11 10:00:00;0;55.1;42.9;52.7
2023-07-11 11:00:00;2;62.1;51.0;56.0
2023-07-11 12:00:00;0;64.1;50.0;56.2
2023-07-11 13:00:00;0;57.6;44.8;53.0
2023-07-11 14:00:00;3;66.4;53.1;57.5
2023-07-11 15:00:00;0;64.6;49.2;56.2
2023-07-11 16:00:00;2;61.6;48.5;55.4
2023-07-11 17:00:00;0;69.2;52.6;57.1
2023-07-11 18:00:00;1;61.5;46.6;54.2
2023-07-11 19:00:00;3;69.3;55.4;59.1
2023-07-11 20:00:00;0;62.5;48.1;55.6
2023-07-11 21:00:00;2;65.0;52.5;57.3
2023-07-11 22:00:00;0;63.5;49.8;56.2
2023-07-11 23:00:00;4;60.1;48.5;56.1
2023-07-12 00:00:00;4;73.8;66.5;69.4
2023-07-12 01:00:00;0;66.5;56.2;64.7
2023-07-12 02:00:00;2;70.3;62.7;67.6
2023-07-12 03:00:00;0;66.4;56.4;64.9
2023-07-12 04:00:00;2;65.7;57.2;64.6
2023-07-12 05:00:00;0;68.9;60.2;67.8
2023-07-12 06:00:00;0;62.7;52.2;62.8
2023-07-12 07:00:00;0;58.4;46.8;58.6
2023-07-12 08:00:00;0;54.7;43.1;54.8
2023-07-12 09:00:00;0;51.6;40.3;51.7
2023-07-12 10:00:00;0;48.8;38.3;49.1
2023-07-12 11:00:00;0;46.5;36.5;46.3
2023-07-12 12:00:00;3;60.7;48.6;53.6
2023-07-12 13:00:00;0;66.2;49.3;55.9
2023-07-12 14:00:00;4;65.6;51.1;56.7
2023-07-12 15:00:00;0;68.1;51.8;58.0
2023-07-12 16:00:00;1;61.0;46.3;55.0
2023-07-12 17:00:00;2;69.8;55.2;59.0
2023-07-12 18:00:00;0;62.4;47.6;55.4
2023-07-12 19:00:00;3;67.1;54.0;58.2
2023-07-12 20:00:00;0;63.8;49.2;56.3
2023-07-12 21:00:00;2;62.3;50.2;56.2
2023-07-12 22:00:00;0;65.8;51.6;56.9
2023-07-12 23:00:00;0;58.8;45.7;53.7
2023-07-13 00:00:00;2;66.9;54.6;58.3
2023-07-13 01:00:00;0;61.7;48.2;55.4
2023-07-13 02:00:00;0;55.6;43.4;52.2
2023-07-13 03:00:00;2;60.8;49.9;55.3
2023-07-13 04:00:00;0;64.6;50.4;56.5
2023-07-13 05:00:00;0;57.8;45.0;53.3
2023-07-13 06:00:00;2;54.6;43.5;51.9
2023-07-13 07:00:00;0;67.1;54.0;57.8
2023-07-13 08:00:00;0;60.0;46.9;54.3
2023-07-13 09:00:00;2;56.0;44.5;52.7
2023-07-13 10:00:00;0;66.8;53.9;57.8
2023-07-13 11:00:00;0;59.8;46.7;54.3
2023-07-13 12:00:00;2;64.9;51.7;56.4
2023-07-13 13:00:00;0;65.9;49.8;56.0
2023-07-13 14:00:00;2;61.1;47.0;54.6
2023-07-13 15:00:00;0;70.4;53.5;57.5
2023-07-13 16:00:00;0;62.4;46.6;54.3
2023-07-13 17:00:00;3;66.4;53.2;57.6
2023-07-13 18:00:00;0;63.6;49.2;56.2
2023-07-13 19:00:00;3;62.5;50.3;56.2
2023-07-13 20:00:00;0;65.9;51.7;57.2
2023-07-13 21:00:00;0;58.9;45.7;53.9
2023-07-13 22:00:00;2;68.0;55.1;58.7
2023-07-13 23:00:00;0;61.0;47.5;55.0
2023-07-14 00:00:00;3;61.6;49.9;55.7
2023-07-14 01:00:00;0;65.2;51.2;56.9
2023-07-14 02:00:00;0;58.2;45.3;53.6
2023-07-14 03:00:00;2;53.6;42.1;51.1
2023-07-14 04:00:00;1;67.8;54.8;58.5
2023-07-14 05:00:00;0;60.7;47.1;54.7
2023-07-14 06:00:00;0;54.6;42.5;51.5
2023-07-14 07:00:00;2;65.9;52.2;56.5
2023-07-14 08:00:00;0;64.5;48.7;55.3
2023-07-14 09:00:00;0;57.6;43.6;52.1
2023-07-14 10:00:00;2;61.4;49.8;55.1
2023-07-14 11:00:00;0;64.3;50.2;56.3
2023-07-14 12:00:00;0;57.6;44.7;53.1
2023-07-14 13:00:00;2;62.8;51.2;56.1
2023-07-14 14:00:00;0;63.9;49.8;56.2
2023-07-14 15:00:00;2;60.7;48.3;55.1
2023-07-14 16:00:00;0;67.8;53.0;57.6
2023-07-14 17:00:00;0;60.4;46.4;54.4
2023-07-14 18:00:00;2;66.5;54.2;58.0
2023-07-14 19:00:00;0;62.3;48.6;55.6
2023-07-14 20:00:00;2;61.6;50.0;55.7
2023-07-14 21:00:00;0;65.4;51.5;56.7
2023-07-14 22:00:00;0;58.5;45.6;53.5
2023-07-14 23:00:00;2;59.4;48.4;54.5
2023-07-15 00:00:00;0;65.6;51.5;56.9
2023-07-15 01:00:00;0;58.5;45.6;53.6
2023-07-15 02:00:00;1;53.4;41.8;50.8
2023-07-15 03:00:00;1;67.7;55.0;58.5
2023-07-15 04:00:00;0;60.9;47.3;54.7
2023-07-15 05:00:00;0;54.9;42.7;51.6
2023-07-15 06:00:00;2;64.0;52.4;56.7
2023-07-15 07:00:00;0;62.9;49.0;55.8
2023-07-15 08:00:00;0;56.5;44.0;52.5
2023-07-15 09:00:00;2;58.3;47.6;53.9
2023-07-15 10:00:00;0;65.6;51.5;56.8
2023-07-15 11:00:00;0;58.6;45.8;53.6
2023-07-15 12:00:00;2;54.1;42.7;51.3
2023-07-15 13:00:00;1;67.6;54.8;58.3
2023-07-15 14:00:00;0;60.7;47.4;54.6
2023-07-15 15:00:00;0;54.9;42.9;51.6
2023-07-15 16:00:00;3;63.9;52.4;56.7
2023-07-15 17:00:00;0;63.5;49.4;56.0
2023-07-15 18:00:00;0;57.1;44.4;52.8
2023-07-15 19:00:00;2;55.9;45.4;52.8
2023-07-15 20:00:00;0;66.9;53.0;57.4
2023-07-15 21:00:00;0;60.0;46.6;54.2
2023-07-15 22:00:00;0;54.4;42.5;51.3
2023-07-15 23:00:00;3;66.2;54.1;57.8
2023-07-16 00:00:00;0;62.1;48.5;55.3
2023-07-16 01:00:00;0;56.1;43.8;52.2
2023-07-16 02:00:00;2;61.2;49.7;55.0
2023-07-16 03:00:00;0;65.2;50.3;56.1
2023-07-16 04:00:00;0;58.3;44.8;53.0
2023-07-16 05:00:00;2;56.5;45.5;52.8
2023-07-16 06:00:00;0;66.9;53.1;57.6
2023-07-16 07:00:00;0;60.0;46.6;54.4
2023-07-16 15:00:00;5;54.6;44.2;51.9
2023-07-16 16:00:00;1;67.6;55.0;58.4
2023-07-16 17:00:00;0;60.9;47.5;54.8
2023-07-16 18:00:00;0;55.1;43.1;51.8
2023-07-16 19:00:00;2;61.3;50.3;55.4
2023-07-16 20:00:00;0;64.4;50.4;56.3
2023-07-16 21:00:00;0;57.7;45.1;53.1
2023-07-16 22:00:00;2;56.6;46.0;53.1
2023-07-16 23:00:00;0;66.9;52.9;57.5
2023-07-17 00:00:00;0;59.8;46.5;54.3
2023-07-17 01:00:00;0;54.2;42.3;51.2
2023-07-17 02:00:00;3;65.2;53.4;57.4
2023-07-17 03:00:00;0;62.6;48.7;55.6
2023-07-17 04:00:00;0;56.3;43.8;52.4
2023-07-17 05:00:00;2;58.1;47.5;53.9
2023-07-17 06:00:00;0;65.6;51.6;56.9
2023-07-17 07:00:00;0;58.6;45.7;53.7
2023-07-17 08:00:00;1;53.4;42.0;50.9
2023-07-17 09:00:00;1;67.7;55.1;58.6
2023-07-17 10:00:00;0;60.9;47.4;54.8
2023-07-17 11:00:00;2;59.0;47.5;54.4
2023-07-17 12:00:00;0;67.4;52.7;57.4
2023-07-17 13:00:00;0;60.1;46.3;54.2
2023-07-17 14:00:00;3;66.3;53.1;57.7
2023-07-17 15:00:00;0;64.6;49.6;56.6
2023-07-17 16:00:00;3;61.9;49.3;55.9
2023-07-17 17:00:00;0;66.6;52.5;57.5
2023-07-17 18:00:00;0;59.5;46.3;54.3
2023-07-17 19:00:00;3;68.2;54.2;58.1
2023-07-17 20:00:00;0;63.7;48.5;55.6
2023-07-17 21:00:00;2;60.3;47.6;54.8
2023-07-17 22:00:00;0;66.6;53.0;57.4
2023-07-17 23:00:00;0;59.7;46.5;54.2
2023-07-18 00:00:00;0;54.0;42.5;51.2
2023-07-18 01:00:00;2;67.2;54.9;58.4
2023-07-18 02:00:00;0;61.3;47.8;55.0
2023-07-18 03:00:00;0;55.3;43.2;51.9
2023-07-18 04:00:00;3;61.6;50.5;55.5
2023-07-18 05:00:00;0;64.5;50.2;56.5
2023-07-18 06:00:00;0;57.7;44.8;53.3
2023-07-18 07:00:00;2;53.3;42.0;50.9
2023-07-18 08:00:00;1;67.6;54.8;58.4
2023-07-18 09:00:00;0;60.7;47.3;54.8
2023-07-18 10:00:00;0;54.8;42.8;52.5
2023-07-18 11:00:00;2;67.5;55.2;58.6
2023-07-18 12:00:00;0;61.2;47.8;54.9
2023-07-18 13:00:00;2;58.8;46.9;54.1
2023-07-18 14:00:00;0;70.0;53.1;57.2
2023-07-18 15:00:00;0;62.3;46.5;54.2
2023-07-18 16:00:00;2;65.7;53.0;57.3
2023-07-18 17:00:00;0;63.3;49.5;56.2
2023-07-18 18:00:00;2;59.2;47.2;54.6
2023-07-18 19:00:00;0;67.2;53.7;57.7
2023-07-18 20:00:00;0;60.2;47.0;54.4
2023-07-18 21:00:00;2;57.2;45.9;53.4
2023-07-18 22:00:00;0;67.0;53.6;57.8
2023-07-18 23:00:00;3;62.5;50.4;57.3
2023-07-19 00:00:00;3;73.6;66.3;69.4
2023-07-19 01:00:00;0;66.3;56.0;64.6
2023-07-19 02:00:00;2;69.1;61.5;66.9
2023-07-19 03:00:00;0;66.9;57.3;65.4
2023-07-19 04:00:00;1;64.0;55.2;63.6
2023-07-19 05:00:00;0;67.9;59.8;67.9
2023-07-19 06:00:00;0;62.7;52.0;63.0
2023-07-19 07:00:00;0;58.6;46.7;58.8
2023-07-19 08:00:00;0;55.1;43.2;55.1
2023-07-19 09:00:00;0;52.0;40.6;52.0
2023-07-19 10:00:00;0;49.2;38.4;49.4
2023-07-19 11:00:00;0;46.8;36.7;46.7
2023-07-19 12:00:00;3;57.3;47.1;52.1
2023-07-19 13:00:00;0;67.0;52.9;56.2
2023-07-19 14:00:00;2;61.2;48.7;54.3
2023-07-19 15:00:00;1;69.1;54.0;58.0
2023-07-19 16:00:00;0;61.8;47.1;54.8
2023-07-19 17:00:00;2;65.8;53.3;57.5
2023-07-19 18:00:00;0;63.3;49.4;55.8
2023-07-19 19:00:00;2;59.7;47.8;54.7
2023-07-19 20:00:00;0;66.9;53.4;57.6
2023-07-19 21:00:00;0;59.9;46.9;54.4
2023-07-19 22:00:00;0;54.4;42.7;51.4
2023-07-19 23:00:00;2;65.6;54.1;57.7
2023-07-20 00:00:00;0;61.5;48.4;55.2
2023-07-20 01:00:00;0;55.5;43.7;52.1
2023-07-20 02:00:00;3;62.9;51.6;56.3
2023-07-20 03:00:00;0;63.6;49.6;56.1
2023-07-20 04:00:00;0;57.2;44.6;52.9
2023-07-20 05:00:00;2;54.6;43.9;52.0
2023-07-20 06:00:00;0;67.1;53.9;57.9
2023-07-20 07:00:00;0;60.1;46.9;54.5
2023-07-20 08:00:00;0;54.3;42.5;51.4
2023-07-20 09:00:00;2;63.8;52.2;56.6
2023-07-20 10:00:00;0;63.1;49.1;55.8
2023-07-20 11:00:00;0;56.8;44.2;52.6
2023-07-20 12:00:00;2;64.4;51.0;55.8
2023-07-20 13:00:00;0;66.5;49.9;55.8
2023-07-20 14:00:00;2;62.3;48.2;54.9
2023-07-20 15:00:00;1;69.0;53.6;58.2
2023-07-20 16:00:00;0;61.7;47.0;55.0
2023-07-20 17:00:00;2;65.4;53.0;57.3
2023-07-20 18:00:00;0;63.0;49.3;55.6
2023-07-20 19:00:00;2;63.2;51.4;56.4
2023-07-20 20:00:00;0;65.3;51.3;57.0
2023-07-20 21:00:00;0;58.5;45.7;53.8
2023-07-20 22:00:00;3;61.8;50.7;55.9
2023-07-20 23:00:00;0;64.3;50.6;56.4
2023-07-21 00:00:00;0;57.8;45.2;53.3
2023-07-21 01:00:00;2;56.2;45.7;52.9
2023-07-21 02:00:00;0;66.8;53.0;57.4
2023-07-21 03:00:00;0;59.7;46.5;54.2
2023-07-21 04:00:00;0;54.1;42.3;51.2
2023-07-21 05:00:00;2;64.8;52.9;57.1
2023-07-21 06:00:00;0;62.6;48.8;55.6
2023-07-21 07:00:00;0;56.3;43.9;52.4
2023-07-21 08:00:00;2;58.8;48.1;54.2
2023-07-21 09:00:00;0;65.5;51.3;56.8
2023-07-21 10:00:00;0;58.5;45.6;53.6
2023-07-21 11:00:00;3;60.7;49.6;55.2
2023-07-21 12:00:00;0;64.5;50.9;56.5
2023-07-21 13:00:00;0;57.7;45.3;53.3
2023-07-21 14:00:00;3;70.8;55.0;58.7
2023-07-21 15:00:00;0;64.1;47.9;55.6
2023-07-21 16:00:00;3;64.2;51.2;56.6
2023-07-21 17:00:00;0;65.4;51.1;57.1
2023-07-21 18:00:00;0;58.6;45.6;53.8
2023-07-21 19:00:00;2;67.9;55.4;58.8
2023-07-21 20:00:00;0;61.2;47.8;55.2
2023-07-21 21:00:00;2;62.4;50.8;56.2
2023-07-21 22:00:00;0;64.8;50.8;56.7
2023-07-21 23:00:00;0;58.1;45.3;53.5
2023-07-22 00:00:00;2;56.8;46.2;53.4
2023-07-22 01:00:00;0;66.6;52.7;57.4
2023-07-22 02:00:00;0;59.5;46.3;54.1
2023-07-22 03:00:00;0;53.8;42.1;51.1
2023-07-22 04:00:00;2;65.6;53.6;57.6
2023-07-22 05:00:00;0;61.8;48.3;55.3
2023-07-22 06:00:00;0;55.6;43.4;52.1
2023-07-22 07:00:00;3;60.2;49.3;54.9
2023-07-22 08:00:00;0;64.8;50.8;56.6
2023-07-22 09:00:00;0;57.9;45.1;53.4
2023-07-22 10:00:00;2;54.6;43.5;51.9
2023-07-22 11:00:00;0;68.8;54.0;57.8
2023-07-22 12:00:00;0;61.5;46.7;54.5
2023-07-22 13:00:00;0;55.4;42.5;51.4
2023-07-22 14:00:00;3;63.8;52.0;56.5
2023-07-22 15:00:00;0;63.1;49.3;55.8
2023-07-22 16:00:00;0;56.7;44.3;52.6
2023-07-22 17:00:00;2;57.8;47.3;53.7
2023-07-22 18:00:00;0;66.3;52.0;57.1
2023-07-22 19:00:00;0;59.2;46.1;53.9
2023-07-22 20:00:00;0;53.8;42.1;51.0
2023-07-22 21:00:00;2;65.9;53.8;57.7
2023-07-22 22:00:00;0;62.4;48.5;55.5
2023-07-22 23:00:00;0;56.3;43.7;52.3
2023-07-23 00:00:00;2;60.0;49.2;54.8
2023-07-23 01:00:00;0;65.0;50.9;56.6
2023-07-23 02:00:00;0;58.2;45.3;53.4
2023-07-23 03:00:00;2;54.5;43.2;51.7
2023-07-23 04:00:00;0;67.1;54.2;57.9
2023-07-23 05:00:00;0;60.1;46.9;54.4
2023-07-23 06:00:00;0;54.4;42.4;51.3
2023-07-23 07:00:00;2;64.6;52.8;57.0
2023-07-23 08:00:00;0;62.4;48.6;55.4
2023-07-23 09:00:00;0;56.1;43.7;52.2
2023-07-23 10:00:00;2;59.7;49.0;54.6
2023-07-23 11:00:00;0;65.1;50.9;56.7
2023-07-23 12:00:00;0;58.3;45.3;53.5
2023-07-23 13:00:00;1;53.3;41.9;50.8
2023-07-23 14:00:00;1;67.8;55.1;58.6
2023-07-23 15:00:00;0;61.0;47.5;54.8
2023-07-23 16:00:00;0;55.2;43.1;51.8
2023-07-23 17:00:00;2;61.7;50.7;55.6
2023-07-23 18:00:00;0;64.1;50.2;56.3
2023-07-23 19:00:00;0;57.7;45.0;53.2
2023-07-23 20:00:00;2;55.5;44.8;52.5
2023-07-23 21:00:00;0;67.2;53.6;57.7
2023-07-23 22:00:00;0;60.3;46.9;54.5
2023-07-23 23:00:00;0;54.6;42.7;51.4
2023-07-24 00:00:00;2;64.9;53.2;57.3
2023-07-24 01:00:00;0;62.9;48.9;55.8
2023-07-24 02:00:00;0;56.6;44.1;52.7
2023-07-24 03:00:00;2;57.5;46.3;53.2
2023-07-24 04:00:00;0;69.3;52.2;56.7
2023-07-24 05:00:00;0;61.6;46.1;53.7
2023-07-24 06:00:00;0;55.5;42.1;50.8
2023-07-24 07:00:00;2;64.9;53.0;57.1
2023-07-24 08:00:00;0;62.3;48.7;55.5
2023-07-24 09:00:00;0;56.1;43.9;52.3
2023-07-24 10:00:00;2;62.3;51.1;56.0
2023-07-24 11:00:00;0;63.5;49.8;56.1
2023-07-24 12:00:00;0;57.1;44.6;52.9
2023-07-24 13:00:00;3;65.1;53.2;57.4
