Site;SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-07-07 01:00:00;0;57.2;36.6;57.2
2023-07-07 02:00:00;0;53.4;34.6;53.6
2023-07-07 03:00:00;0;50.2;33.3;50.6
2023-07-07 04:00:00;0;47.4;32.3;47.9
2023-07-07 05:00:00;7;53.1;36.6;49.3
2023-07-07 06:00:00;14;77.1;56.2;65.5
2023-07-07 07:00:00;0;69.4;48.6;67.0
2023-07-07 08:00:00;9;72.2;52.2;63.7
2023-07-07 09:00:00;6;68.4;49.0;62.2
2023-07-07 10:00:00;6;73.7;52.7;67.4
2023-07-07 11:00:00;4;71.1;51.3;66.3
2023-07-07 12:00:00;0;67.6;48.0;65.4
2023-07-07 13:00:00;0;60.8;39.8;60.1
2023-07-07 14:00:00;9;63.6;43.8;60.1
2023-07-07 15:00:00;4;72.1;52.3;65.6
2023-07-07 16:00:00;7;72.7;51.7;67.6
2023-07-07 17:00:00;4;72.3;52.0;67.9
2023-07-07 18:00:00;3;71.9;52.4;67.4
2023-07-07 19:00:00;6;70.6;50.7;64.4
2023-07-07 20:00:00;5;69.0;50.7;63.0
2023-07-07 21:00:00;4;71.8;52.3;67.9
2023-07-07 22:00:00;0;68.5;47.8;66.7
2023-07-07 23:00:00;0;61.5;40.1;61.0
2023-07-08 00:00:00;0;57.0;36.8;56.9
2023-07-08 01:00:00;0;53.3;34.8;53.5
2023-07-08 02:00:00;0;50.1;33.5;50.5
2023-07-08 03:00:00;0;47.3;32.5;47.9
2023-07-08 04:00:00;0;44.8;31.7;45.5
2023-07-08 05:00:00;8;66.3;43.1;55.9
2023-07-08 06:00:00;17;76.7;55.7;65.5
2023-07-08 07:00:00;0;69.9;48.8;67.3
2023-07-08 08:00:00;0;62.3;40.2;61.2
2023-07-08 09:00:00;0;57.6;36.8;57.1
2023-07-08 10:00:00;14;73.9;53.4;65.1
2023-07-08 11:00:00;9;72.9;51.2;66.8
2023-07-08 12:00:00;0;66.6;47.6;60.5
2023-07-08 13:00:00;0;59.7;39.6;56.6
2023-07-08 14:00:00;9;64.0;43.8;58.6
2023-07-08 15:00:00;4;71.4;52.5;64.0
2023-07-08 16:00:00;16;74.9;52.6;64.8
2023-07-08 17:00:00;10;71.3;49.9;63.5
2023-07-08 18:00:00;3;68.8;50.3;61.2
2023-07-08 19:00:00;17;75.7;53.5;65.6
2023-07-08 20:00:00;9;71.7;50.7;64.7
2023-07-08 21:00:00;5;72.8;52.1;67.1
2023-07-08 22:00:00;7;73.1;52.4;66.2
2023-07-08 23:00:00;0;68.2;46.8;65.5
2023-07-09 00:00:00;0;61.5;39.5;60.1
2023-07-09 01:00:00;0;57.2;36.3;56.2
2023-07-09 02:00:00;0;53.5;34.5;53.0
2023-07-09 03:00:00;11;65.7;41.7;54.3
2023-07-09 04:00:00;0;60.0;40.0;54.2
2023-07-09 05:00:00;0;55.2;35.6;51.1
2023-07-09 06:00:00;19;76.3;55.3;65.2
2023-07-09 07:00:00;0;70.5;49.7;67.6
2023-07-09 08:00:00;0;62.7;40.7;61.4
2023-07-09 09:00:00;0;58.0;37.0;57.4
2023-07-09 10:00:00;14;73.7;53.0;64.9
2023-07-09 11:00:00;5;72.5;51.6;67.0
2023-07-09 12:00:00;0;69.6;48.0;67.1
2023-07-09 13:00:00;0;62.2;40.0;61.2
2023-07-09 14:00:00;10;71.4;51.7;64.0
2023-07-09 15:00:00;6;71.2;52.2;64.0
2023-07-09 16:00:00;9;72.5;51.9;66.6
2023-07-09 17:00:00;11;72.6;51.7;63.1
2023-07-09 18:00:00;8;74.1;51.9;67.8
2023-07-09 19:00:00;5;72.5;51.6;67.4
2023-07-09 20:00:00;6;72.8;51.2;67.1
2023-07-09 21:00:00;4;72.1;52.4;67.7
2023-07-09 22:00:00;6;70.5;51.9;62.5
2023-07-09 23:00:00;0;69.9;43.0;68.8
2023-07-10 00:00:00;0;62.0;37.0;61.5
2023-07-10 01:00:00;0;57.1;34.8;56.9
2023-07-10 02:00:00;0;53.3;33.5;53.2
2023-07-10 03:00:00;0;50.1;32.7;50.1
2023-07-10 04:00:00;8;52.9;34.6;49.6
2023-07-10 05:00:00;5;68.3;44.0;56.7
2023-07-10 06:00:00;16;76.7;55.9;65.7
2023-07-10 07:00:00;0;69.7;48.8;67.2
2023-07-10 08:00:00;0;62.4;40.5;61.3
2023-07-10 09:00:00;0;57.7;37.0;57.2
2023-07-10 10:00:00;11;75.1;56.7;66.6
2023-07-10 11:00:00;0;67.6;46.6;65.4
2023-07-10 12:00:00;7;70.1;50.0;62.4
2023-07-10 13:00:00;0;61.9;42.8;58.2
2023-07-10 14:00:00;10;65.9;45.0;59.3
2023-07-10 15:00:00;4;73.1;52.2;67.9
2023-07-10 16:00:00;13;73.5;52.2;63.7
2023-07-10 17:00:00;5;67.9;49.5;61.9
2023-07-10 18:00:00;4;71.8;51.8;66.6
2023-07-10 19:00:00;4;71.1;51.1;65.2
2023-07-10 20:00:00;5;69.0;50.9;62.1
2023-07-10 21:00:00;4;70.8;52.2;65.5
2023-07-10 22:00:00;0;68.5;47.4;66.4
2023-07-10 23:00:00;0;61.6;40.3;60.9
2023-07-11 00:00:00;0;57.2;37.0;57.0
2023-07-11 01:00:00;0;53.6;35.3;53.7
2023-07-11 02:00:00;0;50.5;33.8;50.7
2023-07-11 03:00:00;8;72.7;57.9;73.2
2023-07-11 04:00:00;0;67.4;44.7;69.2
2023-07-11 05:00:00;0;62.2;39.8;63.9
2023-07-11 06:00:00;19;75.7;55.0;65.1
2023-07-11 07:00:00;0;70.6;50.0;67.6
2023-07-11 08:00:00;0;62.9;41.0;61.6
2023-07-11 09:00:00;5;62.0;41.9;59.5
2023-07-11 10:00:00;5;74.4;54.5;67.7
2023-07-11 11:00:00;7;71.2;52.3;63.8
2023-07-11 12:00:00;0;62.5;43.9;58.8
2023-07-11 13:00:00;8;69.2;48.5;59.1
2023-07-11 14:00:00;0;64.4;45.9;60.4
2023-07-11 15:00:00;10;72.5;52.4;62.7
2023-07-11 16:00:00;12;72.6;51.4;63.3
2023-07-11 17:00:00;5;68.6;49.4;62.1
2023-07-11 18:00:00;5;69.4;52.5;63.7
2023-07-11 19:00:00;4;69.8;49.4;66.5
2023-07-11 20:00:00;3;72.6;51.4;68.0
2023-07-11 21:00:00;7;71.4;51.0;63.2
2023-07-11 22:00:00;6;70.9;51.5;65.0
2023-07-11 23:00:00;0;63.4;42.8;61.7
2023-07-12 00:00:00;0;58.6;38.2;57.7
2023-07-12 01:00:00;0;54.8;35.7;54.3
2023-07-12 02:00:00;0;51.6;34.2;51.4
2023-07-12 03:00:00;11;66.0;41.9;53.7
2023-07-12 04:00:00;0;60.3;40.5;54.4
2023-07-12 05:00:00;0;55.4;35.9;51.3
2023-07-12 06:00:00;16;75.8;56.3;65.4
2023-07-12 07:00:00;0;69.9;49.5;67.2
2023-07-12 08:00:00;0;62.4;40.9;61.3
2023-07-12 09:00:00;9;70.1;50.5;63.5
2023-07-12 10:00:00;0;69.3;47.9;67.1
2023-07-12 11:00:00;9;71.9;51.5;64.3
2023-07-12 12:00:00;0;65.4;45.9;62.0
2023-07-12 13:00:00;0;60.1;39.5;58.2
2023-07-12 14:00:00;12;72.0;52.3;63.3
2023-07-12 15:00:00;5;68.9;50.4;63.0
2023-07-12 16:00:00;5;72.3;52.7;67.8
2023-07-12 17:00:00;3;72.0;51.9;67.6
2023-07-12 18:00:00;4;72.3;53.0;65.5
2023-07-12 19:00:00;6;68.8;49.6;63.1
2023-07-12 20:00:00;7;73.4;51.3;67.7
2023-07-12 21:00:00;6;70.5;52.0;63.9
2023-07-12 22:00:00;5;72.6;51.5;66.4
2023-07-12 23:00:00;0;64.2;46.4;59.9
2023-07-13 00:00:00;0;58.9;39.5;56.3
2023-07-13 01:00:00;0;55.4;36.5;53.4
2023-07-13 02:00:00;0;52.2;34.6;50.8
2023-07-13 03:00:00;0;49.4;33.4;48.3
2023-07-13 04:00:00;3;48.5;33.6;47.1
2023-07-13 05:00:00;5;66.3;43.6;58.2
2023-07-13 06:00:00;16;76.5;56.1;65.7
2023-07-13 07:00:00;0;69.6;48.8;67.2
2023-07-13 08:00:00;0;62.4;40.7;61.4
2023-07-13 09:00:00;0;57.8;37.3;57.4
2023-07-13 10:00:00;11;75.0;56.1;66.5
2023-07-13 11:00:00;0;68.2;46.7;66.0
2023-07-13 12:00:00;6;64.7;43.5;62.2
2023-07-13 13:00:00;4;72.7;50.5;67.7
2023-07-13 14:00:00;4;65.9;43.6;63.1
2023-07-13 15:00:00;5;70.9;52.6;63.1
2023-07-13 16:00:00;4;71.2;52.4;66.5
2023-07-13 17:00:00;0;64.5;43.5;63.5
2023-07-13 18:00:00;7;72.9;53.8;67.4
2023-07-13 19:00:00;7;70.1;49.3;65.5
2023-07-13 20:00:00;4;73.2;52.3;66.6
2023-07-13 21:00:00;7;70.0;51.0;62.6
2023-07-13 22:00:00;4;71.0;51.9;64.2
2023-07-13 23:00:00;0;65.3;48.0;61.1
2023-07-14 00:00:00;0;59.8;40.4;57.4
2023-07-14 01:00:00;0;56.1;37.0;54.4
2023-07-14 02:00:00;0;52.8;35.1;51.7
2023-07-14 03:00:00;0;49.9;33.8;49.2
2023-07-14 04:00:00;1;48.0;33.3;47.0
2023-07-14 05:00:00;5;66.9;43.9;58.9
2023-07-14 06:00:00;17;76.6;55.8;65.6
2023-07-14 07:00:00;0;69.7;49.1;67.2
2023-07-14 08:00:00;0;62.4;40.7;61.4
2023-07-14 09:00:00;5;60.9;41.1;59.3
2023-07-14 10:00:00;6;75.1;53.8;68.0
2023-07-14 11:00:00;2;66.5;43.7;64.2
2023-07-14 12:00:00;5;71.4;53.1;63.9
2023-07-14 13:00:00;0;62.6;42.7;60.0
2023-07-14 14:00:00;10;70.4;50.1;62.3
2023-07-14 15:00:00;5;69.4;50.4;62.9
2023-07-14 16:00:00;3;70.3;52.5;64.5
2023-07-14 17:00:00;4;71.7;53.1;64.8
2023-07-14 18:00:00;5;67.8;49.5;61.3
2023-07-14 19:00:00;8;70.4;51.1;62.8
2023-07-14 20:00:00;4;69.9;51.5;63.7
2023-07-14 21:00:00;7;73.6;52.7;68.2
2023-07-14 22:00:00;5;71.7;50.4;67.1
2023-07-14 23:00:00;0;68.3;47.8;66.4
2023-07-15 00:00:00;0;61.4;40.1;60.6
2023-07-15 01:00:00;0;56.9;36.9;56.6
2023-07-15 02:00:00;0;53.3;35.0;53.3
2023-07-15 03:00:00;0;50.2;33.7;50.4
2023-07-15 04:00:00;9;60.5;39.5;52.7
2023-07-15 05:00:00;0;61.2;40.0;56.7
2023-07-15 06:00:00;16;76.4;56.2;65.7
2023-07-15 07:00:00;0;69.7;48.7;67.1
2023-07-15 08:00:00;0;62.4;40.6;61.3
2023-07-15 09:00:00;0;57.8;37.1;57.1
2023-07-15 10:00:00;14;75.2;55.7;65.0
2023-07-15 11:00:00;5;69.7;51.0;63.4
2023-07-15 12:00:00;0;68.2;47.9;65.9
2023-07-15 13:00:00;0;61.4;40.2;60.6
2023-07-15 14:00:00;13;70.8;49.4;62.5
2023-07-15 15:00:00;4;70.8;51.4;63.7
2023-07-15 16:00:00;4;70.3;52.6;63.4
2023-07-15 17:00:00;0;66.2;47.9;63.0
2023-07-15 18:00:00;0;60.6;40.6;59.0
2023-07-15 19:00:00;10;70.9;51.7;63.8
2023-07-15 20:00:00;6;72.4;51.8;67.5
2023-07-15 21:00:00;7;73.0;51.4;67.8
2023-07-15 22:00:00;11;74.1;52.2;65.8
2023-07-15 23:00:00;0;65.5;47.4;60.6
2023-07-16 00:00:00;0;59.8;39.9;56.8
2023-07-16 01:00:00;0;56.2;36.8;53.8
2023-07-16 02:00:00;0;53.1;35.0;51.2
2023-07-16 03:00:00;0;50.2;33.7;48.8
2023-07-16 04:00:00;10;63.0;40.9;54.3
2023-07-16 05:00:00;0;63.8;40.1;59.5
2023-07-16 06:00:00;15;76.1;56.4;65.7
2023-07-16 07:00:00;0;69.6;48.9;67.1
2023-07-16 08:00:00;0;62.4;40.8;61.3
2023-07-16 09:00:00;0;57.9;37.5;57.3
2023-07-16 10:00:00;12;70.4;50.8;62.7
2023-07-16 11:00:00;0;67.4;48.2;63.4
2023-07-16 12:00:00;6;66.3;47.0;62.0
2023-07-16 15:00:00;14;75.3;55.7;65.1
2023-07-16 16:00:00;4;70.5;52.2;64.7
2023-07-16 17:00:00;0;68.8;48.4;66.8
2023-07-16 18:00:00;4;63.3;42.6;61.9
2023-07-16 19:00:00;7;71.8;53.0;63.6
2023-07-16 20:00:00;7;71.0;51.6;62.9
2023-07-16 21:00:00;7;69.3;50.7;61.8
2023-07-16 22:00:00;6;72.5;52.1;67.4
2023-07-16 23:00:00;0;65.2;42.9;63.8
2023-07-17 00:00:00;0;59.8;38.3;59.2
2023-07-17 01:00:00;0;55.7;36.0;55.4
2023-07-17 02:00:00;0;52.4;34.5;52.3
2023-07-17 03:00:00;0;49.4;33.5;49.5
2023-07-17 04:00:00;9;62.2;40.8;52.5
2023-07-17 05:00:00;0;60.7;40.5;55.3
2023-07-17 06:00:00;16;76.2;56.4;65.6
2023-07-17 07:00:00;0;69.6;49.2;67.1
2023-07-17 08:00:00;0;62.3;40.9;61.3
2023-07-17 09:00:00;10;68.0;48.4;62.2
2023-07-17 10:00:00;1;71.2;49.0;67.9
2023-07-17 11:00:00;7;72.3;51.8;64.2
2023-07-17 12:00:00;8;70.3;49.7;65.0
2023-07-17 13:00:00;0;67.8;45.5;65.9
2023-07-17 14:00:00;9;66.5;45.0;62.8
2023-07-17 15:00:00;11;73.1;51.4;62.6
2023-07-17 16:00:00;5;69.9;51.8;62.6
2023-07-17 17:00:00;5;71.3;51.4;64.6
2023-07-17 18:00:00;6;70.6;51.8;63.8
2023-07-17 19:00:00;4;69.7;52.3;63.4
2023-07-17 20:00:00;6;71.2;51.5;65.3
2023-07-17 21:00:00;5;70.5;51.3;63.9
2023-07-17 22:00:00;8;73.4;51.8;67.1
2023-07-17 23:00:00;0;64.4;42.2;62.6
2023-07-18 00:00:00;0;59.3;37.9;58.2
2023-07-18 01:00:00;0;55.4;35.5;54.6
2023-07-18 02:00:00;4;53.4;34.3;52.3
2023-07-18 03:00:00;8;67.6;48.0;60.0
2023-07-18 04:00:00;0;58.1;38.4;54.1
2023-07-18 05:00:00;0;54.5;35.2;51.3
2023-07-18 06:00:00;17;75.8;56.0;65.2
2023-07-18 07:00:00;0;70.2;49.7;67.5
2023-07-18 08:00:00;3;63.7;41.7;61.8
2023-07-18 09:00:00;11;73.1;52.6;63.3
2023-07-18 10:00:00;4;71.6;51.9;66.1
2023-07-18 11:00:00;4;71.8;52.4;66.4
2023-07-18 12:00:00;0;64.1;43.1;62.7
2023-07-18 13:00:00;7;67.3;47.4;61.9
2023-07-18 14:00:00;0;66.4;47.0;62.9
2023-07-18 15:00:00;9;74.3;52.8;67.0
2023-07-18 16:00:00;6;73.4;52.1;67.8
2023-07-18 17:00:00;5;71.0;52.1;64.1
2023-07-18 18:00:00;5;71.8;52.0;67.1
2023-07-18 19:00:00;0;64.8;43.3;63.7
2023-07-18 20:00:00;9;70.8;52.0;62.8
2023-07-18 21:00:00;6;72.3;51.3;67.2
2023-07-18 22:00:00;12;73.4;51.9;65.0
2023-07-18 23:00:00;0;70.4;46.1;68.3
2023-07-19 00:00:00;0;62.6;39.2;61.6
2023-07-19 01:00:00;0;57.8;36.3;57.3
2023-07-19 02:00:00;0;54.1;34.7;53.7
2023-07-19 03:00:00;0;50.8;33.5;50.7
2023-07-19 04:00:00;9;59.0;38.4;51.7
2023-07-19 05:00:00;2;66.9;43.2;58.6
2023-07-19 06:00:00;15;76.4;56.1;65.7
2023-07-19 07:00:00;0;69.8;47.9;67.2
2023-07-19 08:00:00;0;62.4;40.4;61.3
2023-07-19 09:00:00;12;72.4;52.3;65.4
2023-07-19 10:00:00;5;72.0;51.1;67.3
2023-07-19 11:00:00;0;69.1;48.9;66.9
2023-07-19 12:00:00;7;70.6;50.3;65.3
2023-07-19 13:00:00;0;66.5;45.3;64.3
2023-07-19 14:00:00;11;68.1;46.1;62.5
2023-07-19 15:00:00;3;68.6;50.6;61.4
2023-07-19 16:00:00;5;69.2;51.7;62.4
2023-07-19 17:00:00;3;71.2;52.6;66.6
2023-07-19 18:00:00;0;64.6;43.6;63.5
2023-07-19 19:00:00;0;59.4;39.1;59.1
2023-07-19 20:00:00;10;67.0;48.1;61.2
2023-07-19 21:00:00;6;74.1;52.8;68.4
2023-07-19 22:00:00;5;72.5;51.6;66.8
2023-07-19 23:00:00;0;65.2;47.3;61.0
2023-07-20 00:00:00;0;59.7;40.0;57.4
2023-07-20 01:00:00;0;56.1;36.9;54.4
2023-07-20 02:00:00;0;52.9;35.0;51.8
2023-07-20 03:00:00;7;56.0;36.8;51.0
2023-07-20 04:00:00;2;65.5;43.2;55.4
2023-07-20 05:00:00;0;56.7;37.1;52.6
2023-07-20 06:00:00;17;76.1;55.7;65.5
2023-07-20 07:00:00;0;70.1;47.9;67.5
2023-07-20 08:00:00;2;63.0;40.9;61.8
2023-07-20 09:00:00;7;74.1;54.4;67.6
2023-07-20 10:00:00;0;65.6;43.7;63.9
2023-07-20 11:00:00;0;60.0;38.9;59.3
2023-07-20 12:00:00;2;56.6;37.0;55.9
2023-07-20 13:00:00;9;74.7;55.1;67.7
2023-07-20 14:00:00;0;66.3;44.3;64.6
2023-07-20 15:00:00;8;71.5;53.5;63.9
2023-07-20 16:00:00;10;68.8;48.1;62.5
2023-07-20 17:00:00;7;70.4;50.2;61.5
2023-07-20 18:00:00;6;72.4;52.4;66.8
2023-07-20 19:00:00;5;71.7;51.9;65.4
2023-07-20 20:00:00;4;72.0;52.0;67.3
2023-07-20 21:00:00;4;69.6;51.6;63.1
2023-07-20 22:00:00;4;71.4;52.3;66.8
2023-07-20 23:00:00;0;65.0;43.6;63.7
2023-07-21 00:00:00;0;59.7;39.0;59.3
2023-07-21 01:00:00;0;55.7;36.5;55.7
2023-07-21 02:00:00;0;52.4;34.9;52.6
2023-07-21 03:00:00;0;49.4;33.8;49.7
2023-07-21 04:00:00;0;46.8;33.0;47.3
2023-07-21 05:00:00;9;51.6;35.2;48.5
2023-07-21 06:00:00;16;77.2;55.7;65.3
2023-07-21 07:00:00;0;70.3;48.4;67.6
2023-07-21 08:00:00;0;62.6;40.4;61.4
2023-07-21 09:00:00;9;69.6;49.9;63.2
2023-07-21 10:00:00;0;69.9;48.9;67.2
2023-07-21 11:00:00;0;62.6;40.8;61.4
2023-07-21 12:00:00;6;62.3;42.6;59.9
2023-07-21 13:00:00;3;72.9;52.2;68.0
2023-07-21 14:00:00;2;65.0;43.0;63.1
2023-07-21 15:00:00;6;73.0;52.5;66.7
2023-07-21 16:00:00;5;71.3;51.5;65.4
2023-07-21 17:00:00;4;70.0;52.1;63.8
2023-07-21 18:00:00;4;70.5;52.1;64.1
2023-07-21 19:00:00;6;71.4;52.1;66.0
2023-07-21 20:00:00;5;71.5;51.0;67.0
2023-07-21 21:00:00;6;71.9;51.8;67.2
2023-07-21 22:00:00;4;72.1;51.5;66.9
2023-07-21 23:00:00;0;64.7;47.1;60.4
2023-07-22 00:00:00;0;59.4;40.1;56.8
2023-07-22 01:00:00;0;55.7;37.1;53.9
2023-07-22 02:00:00;0;52.7;35.2;51.3
2023-07-22 03:00:00;0;49.8;33.8;48.8
2023-07-22 04:00:00;0;47.1;33.0;46.6
2023-07-22 05:00:00;0;44.8;32.0;44.5
2023-07-22 06:00:00;13;58.5;42.6;53.7
2023-07-22 07:00:00;7;75.7;55.1;67.5
2023-07-22 08:00:00;0;66.1;44.1;64.4
2023-07-22 09:00:00;0;60.3;38.8;59.6
2023-07-22 10:00:00;10;67.4;47.9;61.2
2023-07-22 11:00:00;0;70.8;49.6;67.8
2023-07-22 12:00:00;8;70.3;49.6;65.3
2023-07-22 13:00:00;0;68.4;46.6;66.0
2023-07-22 14:00:00;10;68.3;46.2;62.8
2023-07-22 15:00:00;3;72.8;50.9;67.5
2023-07-22 16:00:00;5;72.8;52.2;67.6
2023-07-22 17:00:00;4;72.0;52.0;67.7
2023-07-22 18:00:00;0;64.7;43.2;63.4
2023-07-22 19:00:00;7;71.4;53.4;63.7
2023-07-22 20:00:00;4;71.5;52.7;66.4
2023-07-22 21:00:00;5;69.9;50.8;63.4
2023-07-22 22:00:00;7;70.6;51.7;63.3
2023-07-22 23:00:00;0;62.4;42.8;59.3
2023-07-23 00:00:00;0;58.2;38.3;56.1
2023-07-23 01:00:00;0;54.8;35.8;53.3
2023-07-23 02:00:00;0;51.7;34.3;50.7
2023-07-23 03:00:00;1;49.0;32.9;48.0
2023-07-23 04:00:00;11;71.2;44.1;58.2
2023-07-23 05:00:00;0;61.8;38.8;57.9
2023-07-23 06:00:00;15;76.2;56.4;65.7
2023-07-23 07:00:00;0;69.7;49.1;67.1
2023-07-23 08:00:00;0;62.4;40.8;61.3
2023-07-23 09:00:00;0;57.8;37.5;57.4
2023-07-23 10:00:00;6;60.2;41.9;57.6
2023-07-23 11:00:00;4;74.4;55.0;67.5
2023-07-23 12:00:00;0;65.1;43.5;63.5
2023-07-23 13:00:00;0;59.7;38.7;59.0
2023-07-23 14:00:00;10;69.9;50.0;62.0
2023-07-23 15:00:00;8;70.7;51.4;64.0
2023-07-23 16:00:00;4;72.6;51.2;67.3
2023-07-23 17:00:00;6;72.7;52.2;67.0
2023-07-23 18:00:00;9;71.1;50.6;63.5
2023-07-23 19:00:00;5;73.6;51.7;67.1
2023-07-23 20:00:00;8;71.3;51.9;63.0
2023-07-23 21:00:00;6;70.9;51.8;63.8
2023-07-23 22:00:00;8;73.0;51.3;66.9
2023-07-23 23:00:00;0;66.2;47.9;62.0
2023-07-24 00:00:00;0;60.6;40.5;58.4
2023-07-24 01:00:00;0;56.8;37.1;55.3
2023-07-24 02:00:00;0;53.5;35.3;52.5
2023-07-24 03:00:00;12;61.5;38.7;52.7
2023-07-24 04:00:00;0;61.9;41.8;54.2
2023-07-24 05:00:00;0;55.6;36.5;51.3
2023-07-24 06:00:00;16;76.1;56.2;65.7
2023-07-24 07:00:00;0;70.0;48.8;67.3
2023-07-24 08:00:00;0;62.6;40.8;61.4
2023-07-24 09:00:00;0;58.0;37.6;57.5
2023-07-24 10:00:00;12;73.8;54.5;65.4
2023-07-24 11:00:00;0;68.6;47.2;66.4
2023-07-24 12:00:00;6;72.5;52.4;67.2
2023-07-24 13:00:00;0;65.4;43.4;63.9
2023-07-24 14:00:00;8;66.9;46.5;62.5
2023-07-24 15:00:00;3;73.1;52.1;67.4
2023-07-24 16:00:00;4;67.9;50.2;62.5
2023-07-24 17:00:00;2;70.8;51.1;67.5
2023-07-24 18:00:00;5;70.2;52.0;64.0
2023-07-24 19:00:00;4;71.9;51.4;66.9
2023-07-24 20:00:00;4;71.7;51.3;67.5
2023-07-24 21:00:00;4;71.1;51.5;66.7
2023-07-24 22:00:00;5;71.8;51.8;66.4
2023-07-24 23:00:00;0;64.1;42.8;62.6
2023-07-25 00:00:00;0;59.1;38.6;58.4
2023-07-25 01:00:00;0;55.3;36.3;55.0
2023-07-25 02:00:00;0;52.0;34.7;52.0
2023-07-25 03:00:00;7;73.5;59.8;74.6
2023-07-25 04:00:00;0;68.5;46.0;70.4
2023-07-25 05:00:00;0;63.4;40.8;65.1
2023-07-25 06:00:00;15;75.9;55.8;66.1
2023-07-25 07:00:00;0;69.4;47.5;67.2
2023-07-25 08:00:00;8;70.5;50.1;64.7
2023-07-25 09:00:00;9;74.7;52.9;67.3
2023-07-25 10:00:00;7;70.8;50.0;63.9
2023-07-25 11:00:00;5;69.8;51.6;62.5
2023-07-25 12:00:00;0;65.5;48.4;61.4
2023-07-25 13:00:00;0;60.0;40.8;57.8
2023-07-25 14:00:00;6;63.2;44.9;58.8
2023-07-25 15:00:00;2;72.4;51.8;67.8
2023-07-25 16:00:00;0;63.8;41.9;62.5
2023-07-25 17:00:00;9;67.0;46.9;62.2
2023-07-25 18:00:00;7;72.2;52.7;63.8
2023-07-25 19:00:00;8;74.1;52.0;67.6
2023-07-25 20:00:00;6;69.9;51.5;63.3
2023-07-25 21:00:00;4;71.4;52.0;66.0
2023-07-25 22:00:00;6;73.2;53.0;67.4
2023-07-25 23:00:00;0;68.7;46.1;66.7
2023-07-26 00:00:00;0;61.9;39.5;61.1
2023-07-26 01:00:00;0;57.3;36.7;57.0
2023-07-26 02:00:00;0;53.6;34.8;53.6
2023-07-26 03:00:00;0;50.5;33.7;50.6
2023-07-26 04:00:00;0;47.7;32.8;48.0
2023-07-26 05:00:00;4;47.1;32.8;46.6
2023-07-26 06:00:00;17;76.5;55.6;65.3
2023-07-26 07:00:00;0;70.4;48.4;68.0
2023-07-26 08:00:00;0;62.6;40.2;61.7
2023-07-26 09:00:00;11;74.4;55.0;67.1
2023-07-26 10:00:00;4;69.9;51.1;62.5
2023-07-26 11:00:00;6;71.4;51.3;65.9
2023-07-26 12:00:00;4;68.9;49.7;61.8
2023-07-26 13:00:00;8;64.3;43.3;59.6
2023-07-26 14:00:00;7;73.3;52.9;64.6
2023-07-26 15:00:00;7;72.0;52.5;63.3
2023-07-26 16:00:00;7;73.1;51.9;66.2
2023-07-26 17:00:00;0;64.3;42.3;62.5
2023-07-26 18:00:00;11;67.3;45.5;61.8
2023-07-26 19:00:00;11;74.0;51.2;65.0
2023-07-26 20:00:00;23;77.8;52.3;65.1
2023-07-26 21:00:00;5;71.1;52.1;62.7
2023-07-26 22:00:00;13;73.2;52.3;63.2
2023-07-26 23:00:00;0;62.4;43.7;58.5
2023-07-27 00:00:00;0;58.0;38.1;55.1
2023-07-27 01:00:00;0;54.6;35.4;52.4
2023-07-27 02:00:00;0;51.7;33.7;49.8
2023-07-27 03:00:00;11;63.4;40.0;52.9
2023-07-27 04:00:00;0;65.1;40.9;60.2
2023-07-27 05:00:00;0;57.6;35.7;54.4
2023-07-27 06:00:00;18;75.9;55.4;65.2
2023-07-27 07:00:00;0;70.4;49.8;67.3
2023-07-27 08:00:00;0;62.6;40.8;61.3
2023-07-27 09:00:00;0;57.9;37.1;57.2
2023-07-27 10:00:00;17;71.4;50.3;63.0
2023-07-27 11:00:00;9;74.5;53.7;65.0
2023-07-27 12:00:00;0;67.4;46.1;64.8
2023-07-27 13:00:00;5;63.5;41.8;61.0
2023-07-27 14:00:00;6;70.3;50.3;62.1
2023-07-27 15:00:00;8;73.6;52.7;66.5
2023-07-27 16:00:00;5;72.3;52.1;67.4
2023-07-27 17:00:00;5;72.1;51.9;66.2
2023-07-27 18:00:00;5;72.2;51.4;67.7
2023-07-27 19:00:00;5;70.2;51.9;63.9
2023-07-27 20:00:00;5;71.8;52.4;67.1
2023-07-27 21:00:00;2;65.5;44.0;63.4
2023-07-27 22:00:00;5;73.5;53.6;67.9
2023-07-27 23:00:00;0;64.8;42.7;63.4
2023-07-28 00:00:00;0;59.3;38.0;58.5
2023-07-28 01:00:00;0;55.3;35.4;54.8
2023-07-28 02:00:00;18;71.0;42.0;54.6
2023-07-28 03:00:00;0;66.3;42.7;60.4
2023-07-28 04:00:00;0;58.1;36.6;54.8
2023-07-28 05:00:00;0;54.2;34.1;51.5
2023-07-28 06:00:00;16;75.8;56.4;65.1
2023-07-28 07:00:00;0;70.3;50.0;67.6
2023-07-28 08:00:00;0;62.6;40.9;61.5
