Site;SS22 Gare CFF Vevey - Aile Ouest (ID 3222);SS22 Gare CFF Vevey - Aile Ouest (ID 3222);SS22 Gare CFF Vevey - Aile Ouest (ID 3222);SS22 Gare CFF Vevey - Aile Ouest (ID 3222)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-01-22 06:00:00;25;82.2;36.0;45.3
2023-01-22 07:00:00;48;82.8;41.5;58.4
2023-01-22 08:00:00;43;82.9;41.2;54.8
2023-01-22 09:00:00;38;82.9;42.1;54.8
2023-01-22 10:00:00;41;83.0;41.8;54.7
2023-01-22 11:00:00;44;82.9;42.2;56.2
2023-01-22 12:00:00;42;82.9;43.1;57.3
2023-01-22 13:00:00;38;82.9;43.8;56.9
2023-01-22 14:00:00;43;82.9;43.9;58.9
2023-01-22 15:00:00;40;82.7;44.0;58.0
2023-01-22 16:00:00;34;82.5;42.9;54.8
2023-01-22 17:00:00;35;82.2;42.8;54.8
2023-01-22 18:00:00;44;82.3;43.8;59.1
2023-01-22 19:00:00;34;82.1;42.6;54.7
2023-01-22 20:00:00;44;82.0;43.4;58.7
2023-01-22 21:00:00;31;82.0;43.7;55.7
2023-01-22 22:00:00;33;81.9;42.8;60.0
2023-01-22 23:00:00;14;81.3;35.6;43.5
2023-01-23 00:00:00;23;81.7;34.8;43.6
2023-01-23 01:00:00;23;81.7;35.0;43.8
2023-01-23 02:00:00;23;81.1;35.0;43.9
2023-01-23 03:00:00;23;80.6;35.0;43.9
2023-01-23 04:00:00;23;80.7;35.0;44.0
2023-01-23 05:00:00;23;80.9;35.0;44.0
2023-01-23 06:00:00;29;81.2;36.6;51.6
2023-01-23 07:00:00;62;82.2;43.2;61.7
2023-01-23 08:00:00;36;80.6;42.7;55.2
2023-01-23 09:00:00;38;79.6;42.1;54.7
2023-01-23 10:00:00;36;78.5;42.8;54.8
2023-01-23 11:00:00;44;77.4;44.2;58.9
2023-01-23 12:00:00;35;77.9;42.9;54.8
2023-01-23 13:00:00;40;81.6;43.9;57.9
2023-01-23 14:00:00;40;82.3;43.9;58.2
2023-01-23 15:00:00;39;82.3;44.1;58.5
2023-01-23 16:00:00;34;82.0;42.5;54.4
2023-01-23 17:00:00;33;81.8;42.6;54.4
2023-01-23 18:00:00;44;81.9;43.4;58.5
2023-01-23 19:00:00;39;81.9;43.3;56.9
2023-01-23 20:00:00;41;81.9;44.2;59.1
2023-01-23 21:00:00;40;82.0;43.2;58.1
2023-01-23 22:00:00;42;82.0;44.7;60.5
2023-01-23 23:00:00;8;79.6;35.8;43.9
2023-01-24 00:00:00;25;81.7;34.8;44.3
2023-01-24 01:00:00;39;81.6;54.8;72.2
2023-01-24 02:00:00;22;81.6;35.2;44.2
2023-01-24 03:00:00;24;81.9;35.0;44.7
2023-01-24 04:00:00;24;81.9;35.0;44.9
2023-01-24 05:00:00;25;82.0;35.5;45.1
2023-01-24 06:00:00;30;81.9;37.4;52.5
2023-01-24 07:00:00;50;82.8;40.2;54.8
2023-01-24 08:00:00;38;82.5;42.3;54.7
2023-01-24 09:00:00;39;82.4;42.3;54.7
2023-01-24 10:00:00;39;82.6;42.2;54.8
2023-01-24 11:00:00;40;82.9;43.5;57.1
2023-01-24 12:00:00;40;82.8;42.9;56.3
2023-01-24 13:00:00;43;83.0;45.2;60.8
2023-01-24 14:00:00;42;82.6;43.5;58.4
2023-01-24 15:00:00;39;82.1;43.4;57.5
2023-01-24 16:00:00;33;81.9;42.3;54.2
2023-01-24 17:00:00;38;82.0;42.3;56.2
2023-01-24 18:00:00;34;82.0;42.0;54.2
2023-01-24 19:00:00;39;81.9;43.0;57.1
2023-01-24 20:00:00;40;82.0;42.8;56.9
2023-01-24 21:00:00;40;82.0;42.7;57.7
2023-01-24 22:00:00;37;82.0;44.4;59.1
2023-01-24 23:00:00;7;79.8;34.9;42.9
2023-01-25 00:00:00;23;81.3;34.0;43.1
2023-01-25 01:00:00;21;81.3;34.0;43.2
2023-01-25 02:00:00;21;81.0;34.0;43.2
2023-01-25 03:00:00;22;81.0;34.0;43.3
2023-01-25 04:00:00;22;81.0;34.0;43.4
2023-01-25 05:00:00;23;81.1;34.7;43.5
2023-01-25 06:00:00;29;81.6;36.4;51.2
2023-01-25 07:00:00;63;82.2;43.0;61.8
2023-01-25 08:00:00;37;82.0;43.4;56.3
2023-01-25 09:00:00;36;81.9;42.5;54.7
2023-01-25 10:00:00;36;82.0;42.4;54.7
2023-01-25 11:00:00;40;82.1;43.3;57.3
2023-01-25 12:00:00;33;82.0;42.5;54.5
2023-01-25 13:00:00;40;82.1;43.2;58.0
2023-01-25 14:00:00;36;82.0;42.9;56.4
2023-01-25 15:00:00;34;81.9;43.0;56.3
2023-01-25 16:00:00;32;81.8;42.0;53.4
2023-01-25 17:00:00;32;81.8;41.9;53.4
2023-01-25 18:00:00;36;81.7;43.0;56.9
2023-01-25 19:00:00;32;81.6;41.7;53.5
2023-01-25 20:00:00;39;81.7;42.6;56.7
2023-01-25 21:00:00;36;81.8;43.2;57.3
2023-01-25 22:00:00;41;81.9;43.5;61.5
2023-01-25 23:00:00;5;75.0;36.9;42.5
2023-01-26 00:00:00;20;80.8;33.7;42.4
2023-01-26 01:00:00;19;80.9;34.0;42.4
2023-01-26 02:00:00;20;81.0;34.0;42.5
2023-01-26 03:00:00;20;81.0;34.0;42.5
2023-01-26 04:00:00;20;81.0;34.0;42.6
2023-01-26 05:00:00;21;81.0;34.0;42.8
2023-01-26 06:00:00;26;81.0;36.0;50.5
2023-01-26 07:00:00;55;81.9;42.4;59.5
2023-01-26 08:00:00;34;81.3;42.3;54.3
2023-01-26 09:00:00;35;81.4;42.2;54.7
2023-01-26 10:00:00;35;81.4;43.2;55.7
2023-01-26 11:00:00;40;81.4;43.2;57.1
2023-01-26 12:00:00;36;81.4;42.1;55.0
2023-01-26 13:00:00;33;81.3;43.1;55.8
2023-01-26 14:00:00;37;81.3;43.2;57.3
2023-01-26 15:00:00;38;81.3;43.8;58.5
2023-01-26 16:00:00;30;81.0;42.0;53.4
2023-01-26 17:00:00;35;81.0;42.2;55.1
2023-01-26 18:00:00;31;80.9;42.6;54.4
2023-01-26 19:00:00;36;81.0;42.9;56.8
2023-01-26 20:00:00;37;81.2;42.4;55.8
2023-01-26 21:00:00;32;81.0;42.4;54.4
2023-01-26 22:00:00;42;81.4;44.6;61.5
2023-01-26 23:00:00;5;74.9;37.0;43.1
2023-01-27 00:00:00;21;80.9;33.8;42.5
2023-01-27 01:00:00;20;80.8;34.0;42.5
2023-01-27 02:00:00;20;80.9;34.0;42.4
2023-01-27 03:00:00;20;80.8;34.0;42.5
2023-01-27 04:00:00;20;80.4;34.0;42.5
2023-01-27 05:00:00;21;81.0;34.0;42.6
2023-01-27 06:00:00;26;81.0;35.7;50.4
2023-01-27 07:00:00;53;81.4;42.2;58.8
2023-01-27 08:00:00;35;81.4;42.0;54.2
2023-01-27 09:00:00;39;81.4;42.5;56.0
2023-01-27 10:00:00;33;81.4;42.2;54.4
2023-01-27 11:00:00;33;81.3;42.0;53.9
2023-01-27 12:00:00;36;81.6;42.9;56.1
2023-01-27 13:00:00;34;81.4;43.0;56.4
2023-01-27 14:00:00;44;81.4;44.2;61.2
2023-01-27 15:00:00;30;81.0;43.1;54.9
2023-01-27 16:00:00;31;80.9;41.6;52.8
2023-01-27 17:00:00;32;80.9;41.5;53.2
2023-01-27 18:00:00;32;80.9;42.0;53.4
2023-01-27 19:00:00;39;81.2;43.0;56.8
2023-01-27 20:00:00;38;81.0;42.5;56.1
2023-01-27 21:00:00;37;81.2;43.1;57.2
2023-01-27 22:00:00;38;81.3;44.2;59.4
2023-01-27 23:00:00;6;76.7;36.3;42.9
2023-01-28 00:00:00;21;81.0;34.0;42.6
2023-01-28 01:00:00;20;80.9;34.0;42.7
2023-01-28 02:00:00;20;80.9;34.0;42.7
2023-01-28 03:00:00;20;80.9;34.0;42.7
2023-01-28 04:00:00;20;81.0;34.0;42.7
2023-01-28 05:00:00;21;81.0;34.0;42.9
2023-01-28 06:00:00;21;80.9;34.0;43.1
2023-01-28 07:00:00;49;81.7;43.0;61.8
2023-01-28 08:00:00;41;81.8;41.0;54.6
2023-01-28 09:00:00;35;81.7;42.3;54.7
2023-01-28 10:00:00;35;81.9;42.2;54.5
2023-01-28 11:00:00;39;81.8;43.5;57.7
2023-01-28 12:00:00;38;81.9;43.1;57.0
2023-01-28 13:00:00;38;81.8;42.9;57.0
2023-01-28 14:00:00;36;81.7;42.8;56.0
2023-01-28 15:00:00;37;81.8;42.9;56.5
2023-01-28 16:00:00;36;81.5;42.9;56.5
2023-01-28 17:00:00;31;81.5;42.1;53.6
2023-01-28 18:00:00;39;81.3;43.1;57.4
2023-01-28 19:00:00;31;81.4;42.4;54.4
2023-01-28 20:00:00;37;81.6;43.0;57.2
2023-01-28 21:00:00;41;81.3;43.0;58.0
2023-01-28 22:00:00;23;81.0;42.6;56.3
2023-01-28 23:00:00;12;80.7;34.9;42.4
2023-01-29 00:00:00;22;81.0;33.9;42.5
2023-01-29 01:00:00;21;80.9;34.0;42.6
2023-01-29 02:00:00;21;80.9;34.0;42.8
2023-01-29 03:00:00;21;81.0;34.0;43.1
2023-01-29 04:00:00;21;81.0;34.0;43.1
2023-01-29 05:00:00;22;80.9;34.0;43.3
2023-01-29 06:00:00;23;80.8;34.2;43.4
2023-01-29 07:00:00;51;81.8;43.0;61.9
2023-01-29 08:00:00;42;81.9;41.6;55.6
2023-01-29 09:00:00;36;81.8;42.5;54.8
2023-01-29 10:00:00;36;81.9;42.3;54.7
2023-01-29 11:00:00;41;81.8;42.8;56.7
2023-01-29 12:00:00;37;82.0;43.6;57.8
2023-01-29 13:00:00;35;81.9;42.4;55.7
2023-01-29 14:00:00;37;81.8;43.2;57.6
2023-01-29 15:00:00;33;81.7;43.9;56.9
2023-01-29 16:00:00;36;81.7;43.1;57.5
2023-01-29 17:00:00;30;81.3;41.5;52.8
2023-01-29 18:00:00;30;81.1;41.1;52.8
2023-01-29 19:00:00;38;81.3;41.6;56.7
2023-01-29 20:00:00;31;81.1;43.7;56.3
2023-01-29 21:00:00;36;81.1;43.1;58.3
2023-01-29 22:00:00;27;81.1;45.4;61.8
2023-01-29 23:00:00;12;80.2;34.6;42.2
2023-01-30 00:00:00;20;80.7;33.6;42.5
2023-01-30 01:00:00;20;80.9;34.0;42.6
2023-01-30 02:00:00;20;80.8;34.0;42.7
2023-01-30 03:00:00;21;80.8;34.0;42.7
2023-01-30 04:00:00;21;81.0;34.0;42.8
2023-01-30 05:00:00;21;80.9;34.0;43.0
2023-01-30 06:00:00;27;81.0;36.3;50.8
2023-01-30 07:00:00;58;81.8;43.2;60.9
2023-01-30 08:00:00;35;81.7;42.2;54.5
2023-01-30 09:00:00;39;81.7;43.0;56.8
2023-01-30 10:00:00;37;81.9;42.4;55.5
2023-01-30 11:00:00;34;81.7;42.6;55.1
2023-01-30 12:00:00;32;81.8;42.0;53.7
2023-01-30 13:00:00;37;81.9;43.4;57.2
2023-01-30 14:00:00;36;81.8;43.1;56.9
2023-01-30 15:00:00;34;81.8;43.5;57.2
2023-01-30 16:00:00;27;81.2;42.0;52.8
2023-01-30 17:00:00;29;81.2;41.5;52.6
2023-01-30 18:00:00;37;81.4;42.9;57.5
2023-01-30 19:00:00;35;81.0;41.6;54.9
2023-01-30 20:00:00;35;81.3;42.4;56.5
2023-01-30 21:00:00;35;81.1;42.9;57.8
2023-01-30 22:00:00;32;81.2;44.1;58.3
2023-01-30 23:00:00;5;78.4;35.3;42.2
2023-01-31 00:00:00;19;80.5;33.1;42.2
2023-01-31 01:00:00;34;80.9;55.3;72.7
2023-01-31 02:00:00;17;79.2;35.1;42.0
2023-01-31 03:00:00;19;80.7;33.9;42.5
2023-01-31 04:00:00;19;80.7;33.9;42.4
2023-01-31 05:00:00;19;80.9;33.8;42.4
2023-01-31 06:00:00;25;81.0;35.4;49.8
2023-01-31 07:00:00;47;81.5;39.2;53.4
2023-01-31 08:00:00;34;81.5;41.8;53.5
2023-01-31 09:00:00;33;81.2;42.0;53.5
2023-01-31 10:00:00;38;81.4;42.2;55.8
2023-01-31 11:00:00;33;81.4;43.7;56.6
2023-01-31 12:00:00;33;81.3;41.6;54.0
2023-01-31 13:00:00;28;81.5;42.3;54.3
2023-01-31 14:00:00;35;81.4;43.3;57.9
2023-01-31 15:00:00;29;81.3;43.4;56.5
2023-01-31 16:00:00;27;81.0;40.9;51.8
2023-01-31 17:00:00;30;81.0;41.9;54.4
2023-01-31 18:00:00;27;80.9;40.7;51.7
2023-01-31 19:00:00;35;80.9;41.7;56.0
2023-01-31 20:00:00;32;80.9;42.5;55.7
2023-01-31 21:00:00;38;81.0;44.4;61.4
2023-01-31 22:00:00;30;80.9;42.5;57.0
2023-01-31 23:00:00;2;69.1;38.6;43.5
2023-02-01 00:00:00;15;78.6;32.2;42.0
2023-02-01 01:00:00;17;80.0;33.0;42.1
2023-02-01 02:00:00;17;80.0;33.0;42.2
2023-02-01 03:00:00;18;80.0;33.0;42.2
2023-02-01 04:00:00;18;80.0;33.4;42.4
2023-02-01 05:00:00;19;80.2;33.8;42.5
2023-02-01 06:00:00;24;81.0;35.4;49.7
2023-02-01 07:00:00;56;81.5;42.9;61.2
2023-02-01 08:00:00;31;81.1;42.0;53.3
2023-02-01 09:00:00;31;81.0;41.7;53.2
2023-02-01 10:00:00;36;81.4;43.3;57.4
2023-02-01 11:00:00;28;81.1;41.3;52.7
2023-02-01 12:00:00;33;81.0;41.8;55.1
2023-02-01 13:00:00;29;81.0;42.1;55.0
2023-02-01 14:00:00;29;81.0;42.9;56.6
2023-02-01 15:00:00;28;80.9;42.3;54.8
2023-02-01 16:00:00;26;80.9;41.1;52.8
2023-02-01 17:00:00;26;80.9;40.0;51.0
2023-02-01 18:00:00;34;81.0;42.5;57.3
2023-02-01 19:00:00;26;80.7;40.0;50.8
2023-02-01 20:00:00;36;80.8;42.5;57.3
2023-02-01 21:00:00;31;80.7;40.3;53.7
2023-02-01 22:00:00;29;80.7;43.2;58.1
2023-02-01 23:00:00;3;78.2;33.1;41.3
2023-02-02 00:00:00;3;76.8;32.0;41.7
2023-02-02 01:00:00;4;77.1;32.0;41.5
2023-02-02 02:00:00;4;77.0;32.0;41.6
2023-02-02 03:00:00;4;77.0;32.2;41.6
2023-02-02 04:00:00;22;78.3;29.6;41.4
2023-02-02 05:00:00;20;80.1;31.7;41.8
2023-02-02 06:00:00;22;80.0;34.1;48.2
2023-02-02 07:00:00;51;80.9;42.4;60.3
2023-02-02 08:00:00;30;80.5;40.0;51.2
2023-02-02 09:00:00;29;80.6;40.0;51.2
2023-02-02 10:00:00;28;80.7;40.0;50.9
2023-02-02 11:00:00;36;80.7;42.6;57.9
2023-02-02 12:00:00;26;80.8;39.6;50.2
2023-02-02 13:00:00;28;80.3;41.0;53.6
2023-02-02 14:00:00;29;80.5;41.2;54.2
2023-02-02 15:00:00;28;80.2;42.4;56.3
2023-02-02 16:00:00;22;80.0;39.1;49.2
2023-02-02 17:00:00;24;80.0;40.4;52.3
2023-02-02 18:00:00;26;80.0;39.2;50.8
2023-02-02 19:00:00;25;80.0;40.3;51.9
2023-02-02 20:00:00;29;80.1;40.8;53.4
2023-02-02 21:00:00;31;80.1;42.1;56.2
2023-02-02 22:00:00;34;80.4;43.3;59.2
2023-02-02 23:00:00;1;64.8;40.7;46.2
2023-02-03 00:00:00;3;75.2;32.6;42.2
2023-02-03 01:00:00;1;75.4;33.7;42.8
2023-02-03 02:00:00;4;75.6;32.0;40.8
2023-02-03 03:00:00;2;75.3;33.5;42.7
2023-02-03 04:00:00;2;74.8;33.5;41.9
2023-02-03 05:00:00;4;75.4;32.2;40.1
2023-02-03 06:00:00;7;78.5;36.2;47.8
2023-02-03 07:00:00;71;80.7;39.1;60.1
2023-02-03 08:00:00;30;80.4;39.8;50.8
2023-02-03 09:00:00;30;80.2;40.0;50.9
2023-02-03 10:00:00;29;80.5;40.0;51.1
2023-02-03 11:00:00;31;80.6;41.1;53.8
2023-02-03 12:00:00;28;80.2;39.9;50.6
2023-02-03 13:00:00;28;80.5;42.1;55.1
2023-02-03 14:00:00;28;80.4;41.7;54.5
2023-02-03 15:00:00;29;80.3;42.6;56.4
2023-02-03 16:00:00;22;80.0;39.5;49.3
2023-02-03 17:00:00;28;80.0;39.3;50.8
2023-02-03 18:00:00;24;80.1;40.2;51.3
2023-02-03 19:00:00;28;80.0;40.3;52.6
2023-02-03 20:00:00;33;80.1;42.8;57.4
2023-02-03 21:00:00;29;80.0;40.4;53.4
2023-02-03 22:00:00;29;80.3;42.3;57.0
2023-02-03 23:00:00;1;69.3;38.6;45.6
2023-02-04 00:00:00;4;76.0;31.8;40.7
2023-02-04 01:00:00;3;75.5;33.0;43.1
2023-02-04 02:00:00;4;76.2;32.3;42.6
2023-02-04 03:00:00;2;75.5;33.0;41.8
2023-02-04 04:00:00;3;75.3;33.4;43.1
2023-02-04 05:00:00;3;75.6;33.0;42.8
2023-02-04 06:00:00;2;76.7;32.5;42.1
2023-02-04 07:00:00;50;80.6;41.6;61.7
2023-02-04 08:00:00;45;81.0;36.1;51.1
2023-02-04 09:00:00;29;80.2;39.8;50.8
2023-02-04 10:00:00;29;80.4;39.4;50.6
2023-02-04 11:00:00;30;80.5;39.4;51.2
2023-02-04 12:00:00;28;80.4;41.6;54.5
2023-02-04 13:00:00;27;80.2;40.9;53.1
2023-02-04 14:00:00;28;80.0;40.8;53.5
2023-02-04 15:00:00;30;80.0;44.6;60.1
2023-02-04 16:00:00;19;79.7;38.6;48.1
2023-02-04 17:00:00;26;79.6;40.8;53.6
2023-02-04 18:00:00;25;79.6;42.1;55.4
2023-02-04 19:00:00;19;79.2;38.4;48.1
2023-02-04 20:00:00;26;79.2;39.8;52.0
2023-02-04 21:00:00;29;79.7;41.3;54.6
2023-02-04 22:00:00;16;78.8;41.3;52.7
2023-02-04 23:00:00;0;63.3;40.7;44.7
2023-02-05 00:00:00;2;73.9;33.5;40.0
2023-02-05 01:00:00;3;74.4;32.2;42.2
2023-02-05 02:00:00;2;75.8;31.7;39.5
2023-02-05 03:00:00;3;74.5;33.2;39.6
2023-02-05 04:00:00;2;74.2;33.6;42.0
2023-02-05 05:00:00;3;74.6;32.9;40.7
2023-02-05 06:00:00;3;75.7;32.2;42.2
2023-02-05 07:00:00;48;79.9;41.6;61.7
2023-02-05 08:00:00;43;80.0;38.6;53.4
2023-02-05 09:00:00;27;79.9;39.8;50.2
2023-02-05 10:00:00;28;79.9;39.6;50.4
2023-02-05 11:00:00;30;80.0;39.2;51.1
2023-02-05 12:00:00;31;80.2;42.7;57.1
2023-02-05 13:00:00;27;79.9;41.2;53.9
2023-02-05 14:00:00;28;80.0;41.9;55.4
2023-02-05 15:00:00;29;79.8;41.1;54.3
2023-02-05 16:00:00;27;80.0;40.6;53.4
2023-02-05 17:00:00;29;79.8;41.0;54.7
2023-02-05 18:00:00;24;79.8;38.7;49.1
2023-02-05 19:00:00;33;79.8;42.2;57.2
2023-02-05 20:00:00;26;79.9;39.0;49.6
2023-02-05 21:00:00;27;79.3;41.1;53.2
2023-02-05 22:00:00;24;79.8;43.5;59.8
2023-02-05 23:00:00;0;64.4;41.4;45.8
2023-02-06 00:00:00;4;75.7;31.8;40.4
2023-02-06 01:00:00;2;75.1;33.4;43.0
2023-02-06 02:00:00;2;74.9;33.5;42.3
2023-02-06 03:00:00;2;75.0;33.2;41.2
2023-02-06 04:00:00;4;75.8;32.6;41.5
2023-02-06 05:00:00;3;75.9;33.2;43.1
2023-02-06 06:00:00;9;78.1;35.6;48.0
2023-02-06 07:00:00;79;80.7;39.2;61.6
2023-02-06 08:00:00;29;80.1;41.7;53.4
2023-02-06 09:00:00;31;80.5;40.0;51.1
2023-02-06 10:00:00;38;80.4;41.5;56.1
2023-02-06 11:00:00;29;80.5;41.0;52.6
2023-02-06 12:00:00;27;80.2;40.0;50.7
2023-02-06 13:00:00;32;80.4;42.5;56.1
2023-02-06 14:00:00;31;80.4;41.8;55.4
2023-02-06 15:00:00;38;80.8;43.1;59.5
2023-02-06 16:00:00;27;80.0;40.5;51.5
2023-02-06 17:00:00;27;80.0;40.0;50.5
2023-02-06 18:00:00;27;80.0;39.8;50.5
2023-02-06 19:00:00;34;80.4;41.7;55.9
2023-02-06 20:00:00;33;80.1;41.7;55.6
2023-02-06 21:00:00;36;80.4;42.0;56.9
2023-02-06 22:00:00;35;80.5;43.1;58.8
2023-02-06 23:00:00;4;78.0;33.4;41.0
2023-02-07 00:00:00;20;79.8;32.4;42.1
2023-02-07 01:00:00;41;80.7;54.9;74.5
2023-02-07 02:00:00;14;78.5;41.0;47.2
2023-02-07 03:00:00;19;79.9;33.0;42.3
2023-02-07 04:00:00;18;80.0;33.3;42.3
2023-02-07 05:00:00;20;80.1;33.2;42.5
2023-02-07 06:00:00;26;80.1;35.1;49.8
2023-02-07 07:00:00;47;80.7;38.9;53.6
2023-02-07 08:00:00;35;81.0;41.3;53.7
2023-02-07 09:00:00;34;80.9;41.6;53.8
2023-02-07 10:00:00;38;81.0;42.5;56.2
2023-02-07 11:00:00;30;80.7;41.5;53.2
2023-02-07 12:00:00;35;81.0;41.6;55.5
2023-02-07 13:00:00;35;80.9;43.1;57.4
2023-02-07 14:00:00;38;81.1;43.6;59.0
2023-02-07 15:00:00;30;81.0;43.1;56.6
2023-02-07 16:00:00;25;80.8;41.1;51.8
2023-02-07 17:00:00;26;80.7;40.5;51.6
2023-02-07 18:00:00;32;80.5;41.4;54.6
2023-02-07 19:00:00;39;80.9;42.8;58.7
2023-02-07 20:00:00;29;80.8;41.1;52.9
2023-02-07 21:00:00;34;80.7;42.4;56.7
2023-02-07 22:00:00;40;80.8;44.2;61.3
2023-02-07 23:00:00;6;75.6;35.8;42.7
2023-02-08 00:00:00;20;80.2;32.9;42.4
2023-02-08 01:00:00;20;80.3;33.2;42.4
2023-02-08 02:00:00;19;80.2;34.0;42.6
2023-02-08 03:00:00;19;80.2;34.0;42.6
2023-02-08 04:00:00;21;80.5;34.0;42.8
2023-02-08 05:00:00;22;80.2;34.0;43.0
2023-02-08 06:00:00;26;81.0;35.6;50.7
2023-02-08 07:00:00;54;81.2;41.9;58.9
2023-02-08 08:00:00;35;80.9;42.1;54.6
2023-02-08 09:00:00;34;80.7;42.4;54.6
2023-02-08 10:00:00;38;81.0;42.8;56.7
2023-02-08 11:00:00;41;81.3;43.3;58.2
2023-02-08 12:00:00;31;81.1;41.9;53.7
2023-02-08 13:00:00;33;80.9;42.4;55.9
2023-02-08 14:00:00;35;81.4;43.1;57.3
2023-02-08 15:00:00;33;81.3;42.9;56.8
2023-02-08 16:00:00;30;80.8;42.3;55.2
2023-02-08 17:00:00;29;81.0;41.0;52.4
2023-02-08 18:00:00;40;81.1;41.9;56.7
2023-02-08 19:00:00;29;81.0;41.6;53.5
2023-02-08 20:00:00;37;81.0;42.6;57.1
2023-02-08 21:00:00;38;81.0;43.7;60.5
2023-02-08 22:00:00;38;81.2;44.2;60.4
2023-02-08 23:00:00;7;78.4;34.8;42.5
2023-02-09 00:00:00;22;80.7;33.9;42.5
2023-02-09 01:00:00;21;80.7;34.0;42.8
2023-02-09 02:00:00;22;80.9;34.0;43.0
2023-02-09 03:00:00;21;80.9;34.3;43.3
2023-02-09 04:00:00;22;81.0;34.4;43.4
2023-02-09 05:00:00;23;81.0;34.7;43.5
2023-02-09 06:00:00;29;81.2;36.4;51.2
2023-02-09 07:00:00;52;81.7;40.2;55.9
2023-02-09 08:00:00;38;81.8;43.1;56.6
2023-02-09 09:00:00;37;81.8;42.1;54.7
2023-02-09 10:00:00;40;82.0;43.2;57.8
2023-02-09 11:00:00;38;81.8;42.6;56.3
2023-02-09 12:00:00;32;81.9;42.3;54.4
2023-02-09 13:00:00;37;82.0;42.7;56.5
2023-02-09 14:00:00;37;81.8;43.1;57.5
2023-02-09 15:00:00;34;81.7;43.2;56.6
2023-02-09 16:00:00;28;81.5;41.8;53.3
2023-02-09 17:00:00;31;81.4;41.3;54.2
2023-02-09 18:00:00;29;81.1;42.0;54.1
2023-02-09 19:00:00;33;81.2;40.9;53.3
2023-02-09 20:00:00;33;81.5;42.6;55.9
2023-02-09 21:00:00;37;81.5;42.2;57.4
2023-02-09 22:00:00;29;81.3;43.1;57.0
2023-02-09 23:00:00;5;79.3;34.7;42.9
2023-02-10 00:00:00;22;80.8;33.1;42.4
2023-02-10 01:00:00;20;81.0;34.0;42.5
2023-02-10 02:00:00;20;81.0;34.0;42.6
2023-02-10 03:00:00;19;81.0;34.0;42.6
2023-02-10 04:00:00;21;81.0;34.0;42.7
2023-02-10 05:00:00;21;81.0;34.0;42.8
2023-02-10 06:00:00;27;81.1;36.1;50.7
2023-02-10 07:00:00;59;82.0;43.2;61.6
2023-02-10 08:00:00;35;81.7;42.1;54.5
2023-02-10 09:00:00;37;81.8;41.8;54.6
2023-02-10 10:00:00;35;82.0;42.0;54.4
2023-02-10 11:00:00;43;81.5;42.4;57.2
2023-02-10 12:00:00;37;82.0;42.5;56.9
2023-02-10 13:00:00;34;81.6;43.2;56.9
2023-02-10 14:00:00;35;82.0;43.1;57.9
2023-02-10 15:00:00;38;81.7;43.4;58.5
2023-02-10 16:00:00;27;81.4;41.0;52.1
2023-02-10 17:00:00;28;81.0;40.8;51.9
2023-02-10 18:00:00;32;81.1;41.5;54.5
2023-02-10 19:00:00;36;81.4;41.9;56.2
2023-02-10 20:00:00;30;81.2;40.7;52.1
2023-02-10 21:00:00;41;81.3;42.3;57.9
2023-02-10 22:00:00;34;81.4;43.2;58.4
2023-02-10 23:00:00;5;79.6;34.0;43.1
2023-02-11 00:00:00;21;80.9;32.8;42.3
2023-02-11 01:00:00;20;81.0;33.0;42.4
2023-02-11 02:00:00;20;81.0;33.7;42.5
2023-02-11 03:00:00;19;81.0;34.0;42.5
2023-02-11 04:00:00;20;81.0;33.9;42.5
2023-02-11 05:00:00;21;81.0;34.0;42.6
2023-02-11 06:00:00;21;81.0;34.0;42.8
2023-02-11 07:00:00;49;81.9;42.8;61.9
2023-02-11 08:00:00;41;81.7;41.4;55.3
2023-02-11 09:00:00;35;81.8;42.0;54.3
2023-02-11 10:00:00;36;81.8;41.6;54.1
2023-02-11 11:00:00;43;81.7;43.1;58.5
2023-02-11 12:00:00;34;81.6;41.5;54.5
2023-02-11 13:00:00;33;81.6;43.0;56.5
2023-02-11 14:00:00;31;81.4;42.7;55.5
2023-02-11 15:00:00;35;81.5;42.4;56.5
2023-02-11 16:00:00;29;81.1;42.7;55.1
2023-02-11 17:00:00;31;81.0;41.9;54.5
2023-02-11 18:00:00;40;81.1;42.3;57.5
2023-02-11 19:00:00;30;81.1;41.7;54.2
2023-02-11 20:00:00;42;81.3;43.7;61.7
2023-02-11 21:00:00;28;80.9;41.1;52.0
2023-02-11 22:00:00;21;80.7;42.7;57.0
2023-02-11 23:00:00;12;80.2;33.4;41.9
2023-02-12 00:00:00;18;80.7;32.9;42.1
2023-02-12 01:00:00;19;81.0;33.1;42.2
2023-02-12 02:00:00;19;81.0;33.0;42.3
2023-02-12 03:00:00;19;80.9;33.2;42.4
2023-02-12 04:00:00;19;81.0;33.7;42.4
2023-02-12 05:00:00;20;80.8;33.3;42.5
2023-02-12 06:00:00;20;80.8;33.3;42.5
2023-02-12 07:00:00;48;81.5;42.8;61.6
2023-02-12 08:00:00;40;81.6;39.8;53.2
2023-02-12 09:00:00;33;81.3;41.3;53.3
2023-02-12 10:00:00;33;81.4;41.0;53.0
2023-02-12 11:00:00;33;81.3;40.4;52.5
