Site;SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-01-22 05:00:00;147;84.1;71.2;71.0
2023-01-22 06:00:00;145;84.1;71.4;71.2
2023-01-22 07:00:00;145;84.4;71.7;71.5
2023-01-22 08:00:00;145;84.3;71.4;71.3
2023-01-22 09:00:00;148;84.3;71.2;71.1
2023-01-22 10:00:00;156;84.3;70.5;70.3
2023-01-22 11:00:00;154;84.4;70.8;70.6
2023-01-22 12:00:00;154;84.2;70.6;70.4
2023-01-22 13:00:00;157;84.2;70.4;70.2
2023-01-22 14:00:00;153;84.1;70.5;70.4
2023-01-22 15:00:00;156;84.0;70.1;70.1
2023-01-22 16:00:00;152;83.7;70.1;70.0
2023-01-22 17:00:00;155;83.9;70.0;69.9
2023-01-22 18:00:00;154;83.6;69.9;69.8
2023-01-22 19:00:00;159;83.7;69.4;69.4
2023-01-22 20:00:00;158;83.6;69.2;69.3
2023-01-22 21:00:00;162;83.6;69.1;68.9
2023-01-22 22:00:00;160;83.4;69.2;69.0
2023-01-22 23:00:00;157;83.6;69.9;69.6
2023-01-23 00:00:00;150;83.7;70.5;70.1
2023-01-23 01:00:00;145;83.1;70.8;70.4
2023-01-23 02:00:00;142;83.0;71.1;70.7
2023-01-23 03:00:00;139;82.5;70.9;70.6
2023-01-23 04:00:00;140;83.0;71.3;71.0
2023-01-23 05:00:00;137;82.7;71.0;70.8
2023-01-23 06:00:00;140;83.7;71.8;71.5
2023-01-23 07:00:00;141;82.1;70.1;69.9
2023-01-23 08:00:00;144;81.2;68.7;68.7
2023-01-23 09:00:00;138;80.4;68.5;68.4
2023-01-23 10:00:00;128;78.7;67.5;67.4
2023-01-23 11:00:00;129;79.2;68.1;68.0
2023-01-23 12:00:00;140;81.8;70.0;69.8
2023-01-23 13:00:00;146;84.0;71.5;71.4
2023-01-23 14:00:00;147;83.9;71.3;71.2
2023-01-23 15:00:00;143;83.6;71.2;71.2
2023-01-23 16:00:00;141;83.5;71.3;71.3
2023-01-23 17:00:00;141;83.4;71.3;71.2
2023-01-23 18:00:00;146;83.4;70.8;70.7
2023-01-23 19:00:00;155;83.5;70.1;70.1
2023-01-23 20:00:00;161;83.3;69.5;69.5
2023-01-23 21:00:00;162;83.4;69.2;69.4
2023-01-23 22:00:00;162;83.4;69.4;69.5
2023-01-23 23:00:00;158;83.6;70.0;69.9
2023-01-24 00:00:00;152;83.6;70.8;70.5
2023-01-24 01:00:00;144;83.6;71.5;71.1
2023-01-24 02:00:00;144;83.7;71.8;71.5
2023-01-24 03:00:00;139;83.9;72.1;71.7
2023-01-24 04:00:00;140;83.8;71.8;71.6
2023-01-24 05:00:00;140;83.8;71.8;71.6
2023-01-24 06:00:00;141;83.9;71.8;71.8
2023-01-24 07:00:00;145;84.0;71.3;71.4
2023-01-24 08:00:00;150;84.1;71.0;71.0
2023-01-24 09:00:00;151;84.1;71.1;71.2
2023-01-24 10:00:00;150;84.3;71.4;71.5
2023-01-24 11:00:00;149;84.2;71.7;71.7
2023-01-24 12:00:00;148;84.1;71.8;71.7
2023-01-24 13:00:00;149;84.0;71.2;71.4
2023-01-24 14:00:00;147;83.9;71.0;71.2
2023-01-24 15:00:00;144;83.6;71.0;71.2
2023-01-24 16:00:00;145;83.8;71.0;71.2
2023-01-24 17:00:00;141;83.5;71.1;71.3
2023-01-24 18:00:00;142;83.6;71.0;71.2
2023-01-24 19:00:00;152;83.3;70.1;70.1
2023-01-24 20:00:00;163;83.5;69.5;69.6
2023-01-24 21:00:00;167;83.6;69.8;69.8
2023-01-24 22:00:00;170;83.6;69.5;69.6
2023-01-24 23:00:00;165;83.5;70.0;70.0
2023-01-25 00:00:00;155;83.4;70.9;70.8
2023-01-25 01:00:00;145;83.2;71.4;71.2
2023-01-25 02:00:00;138;83.2;72.0;71.8
2023-01-25 03:00:00;124;83.2;72.2;72.4
2023-01-25 04:00:00;106;83.3;72.0;73.0
2023-01-25 05:00:00;105;83.2;71.9;73.0
2023-01-25 06:00:00;109;83.4;71.5;72.6
2023-01-25 07:00:00;143;83.6;69.9;70.0
2023-01-25 08:00:00;150;83.4;69.9;70.0
2023-01-25 09:00:00;150;83.6;70.3;70.4
2023-01-25 10:00:00;146;83.5;70.5;70.6
2023-01-25 11:00:00;144;83.7;70.9;70.9
2023-01-25 12:00:00;143;83.6;70.9;70.8
2023-01-25 13:00:00;146;83.5;70.5;70.5
2023-01-25 14:00:00;144;83.5;70.7;70.6
2023-01-25 15:00:00;138;83.1;70.8;70.7
2023-01-25 16:00:00;136;83.3;71.0;71.0
2023-01-25 17:00:00;135;83.1;70.9;70.8
2023-01-25 18:00:00;145;83.0;69.8;69.9
2023-01-25 19:00:00;155;83.0;68.8;68.9
2023-01-25 20:00:00;162;83.0;68.1;68.4
2023-01-25 21:00:00;160;83.0;68.1;68.5
2023-01-25 22:00:00;158;83.0;68.5;68.7
2023-01-25 23:00:00;156;83.0;68.8;69.1
2023-01-26 00:00:00;147;83.0;69.7;69.8
2023-01-26 01:00:00;140;83.0;70.4;70.5
2023-01-26 02:00:00;133;83.0;71.0;71.0
2023-01-26 03:00:00;129;83.0;71.2;71.3
2023-01-26 04:00:00;113;83.0;72.1;72.8
2023-01-26 05:00:00;106;83.0;72.0;73.0
2023-01-26 06:00:00;103;82.9;71.8;73.0
2023-01-26 07:00:00;40;81.8;75.9;71.6
2023-01-26 08:00:00;44;81.8;75.4;70.1
2023-01-26 09:00:00;117;82.4;70.6;69.1
2023-01-26 10:00:00;141;83.0;70.0;70.1
2023-01-26 11:00:00;140;83.0;70.0;70.3
2023-01-26 12:00:00;144;83.0;69.9;69.9
2023-01-26 13:00:00;144;83.0;69.9;69.9
2023-01-26 14:00:00;141;82.9;69.9;70.0
2023-01-26 15:00:00;142;82.7;69.8;69.8
2023-01-26 16:00:00;140;82.8;69.9;69.9
2023-01-26 17:00:00;141;82.7;69.8;69.6
2023-01-26 18:00:00;144;82.8;69.4;69.4
2023-01-26 19:00:00;148;82.7;69.0;69.0
2023-01-26 20:00:00;154;82.8;68.2;68.5
2023-01-26 21:00:00;155;82.8;68.0;68.4
2023-01-26 22:00:00;156;82.7;68.1;68.4
2023-01-26 23:00:00;160;82.8;68.2;68.2
2023-01-27 00:00:00;146;82.8;69.7;69.3
2023-01-27 01:00:00;133;82.9;70.7;70.4
2023-01-27 02:00:00;111;82.9;72.2;72.7
2023-01-27 03:00:00;103;82.9;72.0;73.0
2023-01-27 04:00:00;103;83.0;72.0;73.0
2023-01-27 05:00:00;104;82.9;72.0;73.0
2023-01-27 06:00:00;106;83.0;71.8;73.1
2023-01-27 07:00:00;64;81.8;74.3;71.7
2023-01-27 08:00:00;46;82.1;76.0;69.8
2023-01-27 09:00:00;39;81.9;75.9;69.5
2023-01-27 10:00:00;108;82.2;71.3;69.3
2023-01-27 11:00:00;142;83.0;70.1;70.1
2023-01-27 12:00:00;142;83.0;70.0;70.1
2023-01-27 13:00:00;141;83.0;70.0;70.0
2023-01-27 14:00:00;142;82.8;69.9;69.8
2023-01-27 15:00:00;140;82.6;69.8;69.7
2023-01-27 16:00:00;142;82.8;69.7;69.5
2023-01-27 17:00:00;141;82.6;69.6;69.5
2023-01-27 18:00:00;146;82.6;69.1;69.1
2023-01-27 19:00:00;149;82.8;68.8;68.8
2023-01-27 20:00:00;153;82.7;68.6;68.6
2023-01-27 21:00:00;152;82.7;68.6;68.6
2023-01-27 22:00:00;150;82.8;69.0;69.0
2023-01-27 23:00:00;150;82.9;69.2;68.9
2023-01-28 00:00:00;140;82.8;70.1;69.8
2023-01-28 01:00:00;129;82.8;71.1;70.9
2023-01-28 02:00:00;116;83.0;71.7;72.0
2023-01-28 03:00:00;112;83.0;71.9;72.4
2023-01-28 04:00:00;105;83.0;72.0;73.0
2023-01-28 05:00:00;105;82.9;72.0;73.0
2023-01-28 06:00:00;107;83.0;71.9;73.1
2023-01-28 07:00:00;90;83.0;73.5;73.0
2023-01-28 08:00:00;19;81.0;75.7;70.5
2023-01-28 09:00:00;42;81.9;75.3;69.7
2023-01-28 10:00:00;37;82.0;76.1;69.7
2023-01-28 11:00:00;125;82.7;70.4;69.5
2023-01-28 12:00:00;149;83.2;69.6;69.6
2023-01-28 13:00:00;147;83.0;69.6;69.6
2023-01-28 14:00:00;152;83.1;69.2;69.2
2023-01-28 15:00:00;146;83.0;69.6;69.6
2023-01-28 16:00:00;146;83.0;69.6;69.6
2023-01-28 17:00:00;144;82.9;69.8;69.7
2023-01-28 18:00:00;153;83.0;68.9;68.9
2023-01-28 19:00:00;154;82.8;68.8;68.8
2023-01-28 20:00:00;152;82.9;68.9;68.9
2023-01-28 21:00:00;149;82.8;68.9;69.0
2023-01-28 22:00:00;146;83.0;69.4;69.5
2023-01-28 23:00:00;146;83.0;69.4;69.2
2023-01-29 00:00:00;144;83.0;70.1;69.7
2023-01-29 01:00:00;138;82.9;70.2;70.0
2023-01-29 02:00:00;134;82.9;70.8;70.5
2023-01-29 03:00:00;118;82.9;71.9;72.3
2023-01-29 04:00:00;110;83.0;72.0;73.0
2023-01-29 05:00:00;110;83.0;71.9;73.0
2023-01-29 06:00:00;108;83.1;71.8;73.0
2023-01-29 07:00:00;109;83.2;71.7;73.1
2023-01-29 08:00:00;57;82.3;75.1;72.2
2023-01-29 09:00:00;21;80.2;74.1;68.6
2023-01-29 10:00:00;47;82.1;75.8;70.1
2023-01-29 11:00:00;97;82.9;72.4;69.7
2023-01-29 12:00:00;149;83.3;69.7;69.7
2023-01-29 13:00:00;152;83.3;69.4;69.5
2023-01-29 14:00:00;151;83.1;69.1;69.3
2023-01-29 15:00:00;148;83.0;69.5;69.4
2023-01-29 16:00:00;147;82.8;69.3;69.3
2023-01-29 17:00:00;145;83.0;69.3;69.4
2023-01-29 18:00:00;152;82.8;68.6;68.7
2023-01-29 19:00:00;152;82.7;68.5;68.6
2023-01-29 20:00:00;157;82.8;68.0;68.2
2023-01-29 21:00:00;158;82.9;67.9;68.1
2023-01-29 22:00:00;154;82.7;68.0;68.4
2023-01-29 23:00:00;155;82.9;68.5;68.5
2023-01-30 00:00:00;149;82.9;69.2;68.9
2023-01-30 01:00:00;137;82.8;70.3;70.1
2023-01-30 02:00:00;131;83.0;71.1;70.7
2023-01-30 03:00:00;116;82.9;72.0;72.5
2023-01-30 04:00:00;109;83.0;72.0;72.9
2023-01-30 05:00:00;111;83.0;72.1;73.1
2023-01-30 06:00:00;109;83.0;71.7;72.9
2023-01-30 07:00:00;56;81.7;74.6;71.0
2023-01-30 08:00:00;45;82.1;75.7;69.8
2023-01-30 09:00:00;104;82.6;72.3;69.8
2023-01-30 10:00:00;144;83.1;70.0;70.0
2023-01-30 11:00:00;142;83.2;70.3;70.4
2023-01-30 12:00:00;143;83.2;70.3;70.3
2023-01-30 13:00:00;143;83.1;70.1;70.3
2023-01-30 14:00:00;143;83.1;69.9;70.1
2023-01-30 15:00:00;141;82.9;70.0;70.0
2023-01-30 16:00:00;140;83.1;70.2;70.1
2023-01-30 17:00:00;137;82.9;70.2;70.1
2023-01-30 18:00:00;140;82.8;69.8;69.7
2023-01-30 19:00:00;143;82.8;69.3;69.4
2023-01-30 20:00:00;151;82.9;68.5;68.6
2023-01-30 21:00:00;155;82.9;68.1;68.3
2023-01-30 22:00:00;157;82.9;68.0;68.2
2023-01-30 23:00:00;157;82.9;68.5;68.1
2023-01-31 00:00:00;145;82.9;69.4;69.1
2023-01-31 01:00:00;121;82.9;71.6;71.5
2023-01-31 02:00:00;104;82.9;72.1;73.0
2023-01-31 03:00:00;48;81.9;51.0;45.6
2023-01-31 04:00:00;67;82.1;50.5;48.7
2023-01-31 05:00:00;4;78.6;72.5;69.2
2023-01-31 06:00:00;52;80.1;66.1;64.4
2023-01-31 07:00:00;41;82.0;75.7;70.5
2023-01-31 08:00:00;45;81.8;75.2;69.5
2023-01-31 09:00:00;27;81.1;75.7;69.0
2023-01-31 10:00:00;60;82.5;69.8;64.7
2023-01-31 11:00:00;21;78.8;72.4;69.4
2023-01-31 12:00:00;31;80.5;72.6;67.8
2023-01-31 13:00:00;25;80.8;74.8;71.3
2023-01-31 14:00:00;81;82.4;64.6;60.8
2023-01-31 15:00:00;19;80.9;76.3;70.3
2023-01-31 16:00:00;107;82.0;70.7;69.0
2023-01-31 17:00:00;143;82.8;69.5;69.5
2023-01-31 18:00:00;146;82.6;69.1;69.1
2023-01-31 19:00:00;156;82.7;67.9;68.0
2023-01-31 20:00:00;162;82.8;67.6;67.6
2023-01-31 21:00:00;162;82.7;67.8;67.8
2023-01-31 22:00:00;159;82.6;67.9;68.0
2023-01-31 23:00:00;160;82.9;68.1;68.0
2023-02-01 00:00:00;154;82.8;68.8;68.5
2023-02-01 01:00:00;145;82.7;69.5;69.1
2023-02-01 02:00:00;143;82.7;69.9;69.4
2023-02-01 03:00:00;137;82.8;70.2;69.9
2023-02-01 04:00:00;133;82.7;71.0;70.3
2023-02-01 05:00:00;130;82.8;71.0;70.5
2023-02-01 06:00:00;132;82.9;70.8;70.3
2023-02-01 07:00:00;136;82.9;70.5;70.0
2023-02-01 08:00:00;142;82.9;69.9;69.5
2023-02-01 09:00:00;144;83.0;69.9;69.5
2023-02-01 10:00:00;134;83.0;70.8;70.3
2023-02-01 11:00:00;121;83.0;71.8;71.9
2023-02-01 12:00:00;131;82.9;70.9;70.5
2023-02-01 13:00:00;128;82.8;71.0;71.0
2023-02-01 14:00:00;134;82.7;70.2;69.8
2023-02-01 15:00:00;117;82.8;71.9;71.9
2023-02-01 16:00:00;115;82.4;71.9;71.9
2023-02-01 17:00:00;118;82.3;71.3;71.1
2023-02-01 18:00:00;118;82.3;71.1;71.2
2023-02-01 19:00:00;141;82.2;69.2;68.7
2023-02-01 20:00:00;148;82.3;68.3;67.9
2023-02-01 21:00:00;154;82.3;68.0;67.5
2023-02-01 22:00:00;154;82.2;67.9;67.6
2023-02-01 23:00:00;150;82.3;68.4;68.1
2023-02-02 00:00:00;142;82.2;69.3;69.0
2023-02-02 01:00:00;126;82.1;70.8;70.4
2023-02-02 02:00:00;107;82.2;72.4;73.1
2023-02-02 03:00:00;106;82.4;72.2;73.0
2023-02-02 04:00:00;105;82.1;72.1;72.9
2023-02-02 05:00:00;105;82.1;72.3;73.0
2023-02-02 06:00:00;107;82.4;72.1;73.0
2023-02-02 07:00:00;134;82.2;69.6;69.7
2023-02-02 08:00:00;144;82.4;68.9;68.8
2023-02-02 09:00:00;141;82.3;69.0;69.1
2023-02-02 10:00:00;139;82.3;69.2;69.2
2023-02-02 11:00:00;137;82.4;69.8;69.5
2023-02-02 12:00:00;139;82.2;69.2;69.2
2023-02-02 13:00:00;138;82.2;69.2;69.2
2023-02-02 14:00:00;136;82.0;69.1;69.2
2023-02-02 15:00:00;133;82.0;69.2;69.3
2023-02-02 16:00:00;125;81.9;70.0;69.7
2023-02-02 17:00:00;120;81.8;70.1;70.0
2023-02-02 18:00:00;123;81.7;70.0;69.7
2023-02-02 19:00:00;137;81.7;68.7;68.6
2023-02-02 20:00:00;150;81.6;67.7;67.5
2023-02-02 21:00:00;153;81.8;67.5;67.5
2023-02-02 22:00:00;154;81.9;67.8;67.6
2023-02-02 23:00:00;148;81.9;68.3;68.1
2023-02-03 00:00:00;131;82.0;70.3;69.9
2023-02-03 01:00:00;79;81.5;62.7;59.4
2023-02-03 02:00:00;72;81.6;60.9;56.9
2023-02-03 03:00:00;57;81.0;44.8;41.0
2023-02-03 04:00:00;43;80.3;68.8;64.9
2023-02-03 05:00:00;27;77.1;56.6;52.2
2023-02-03 06:00:00;95;81.3;57.0;55.9
2023-02-03 07:00:00;22;80.3;75.3;72.0
2023-02-03 08:00:00;44;81.1;74.9;69.6
2023-02-03 09:00:00;43;81.1;74.8;69.2
2023-02-03 10:00:00;60;80.9;73.3;69.4
2023-02-03 11:00:00;143;82.1;69.2;69.1
2023-02-03 12:00:00;143;82.3;69.4;69.3
2023-02-03 13:00:00;143;82.2;69.3;69.2
2023-02-03 14:00:00;145;82.0;69.0;68.9
2023-02-03 15:00:00;141;82.0;69.3;69.1
2023-02-03 16:00:00;137;82.0;69.5;69.2
2023-02-03 17:00:00;130;82.0;70.0;69.6
2023-02-03 18:00:00;141;82.0;68.8;68.5
2023-02-03 19:00:00;147;81.8;68.1;67.9
2023-02-03 20:00:00;146;81.9;68.0;68.0
2023-02-03 21:00:00;147;81.9;68.2;68.1
2023-02-03 22:00:00;152;82.0;67.9;67.8
2023-02-03 23:00:00;147;82.0;68.7;68.1
2023-02-04 00:00:00;121;82.0;71.3;71.0
2023-02-04 01:00:00;108;82.0;72.2;72.0
2023-02-04 02:00:00;36;81.1;65.6;61.7
2023-02-04 03:00:00;0;75.0;67.4;66.9
2023-02-04 04:00:00;68;80.3;49.1;47.1
2023-02-04 05:00:00;29;81.0;75.6;71.2
2023-02-04 06:00:00;55;80.3;53.7;49.6
2023-02-04 07:00:00;83;81.7;57.8;57.0
2023-02-04 08:00:00;19;79.5;74.1;71.6
2023-02-04 09:00:00;44;80.6;74.1;67.5
2023-02-04 10:00:00;147;82.1;68.9;68.3
2023-02-04 11:00:00;155;82.4;68.4;67.4
2023-02-04 12:00:00;154;82.2;68.5;67.0
2023-02-04 13:00:00;148;82.0;68.8;67.3
2023-02-04 14:00:00;150;82.0;68.1;66.8
2023-02-04 15:00:00;138;82.0;69.2;67.9
2023-02-04 16:00:00;117;81.8;70.9;70.3
2023-02-04 17:00:00;116;81.7;70.8;70.1
2023-02-04 18:00:00;94;81.4;63.2;59.4
2023-02-04 19:00:00;51;80.5;72.9;65.2
2023-02-04 20:00:00;151;81.7;68.4;66.9
2023-02-04 21:00:00;151;81.4;68.0;66.6
2023-02-04 22:00:00;146;81.4;68.4;67.1
2023-02-04 23:00:00;101;81.2;65.2;60.2
2023-02-05 00:00:00;82;81.0;61.5;56.7
2023-02-05 01:00:00;68;80.9;54.3;49.7
2023-02-05 02:00:00;27;78.6;72.2;73.3
2023-02-05 03:00:00;11;78.0;73.3;67.5
2023-02-05 04:00:00;15;73.1;58.3;55.7
2023-02-05 05:00:00;37;79.3;70.4;70.8
2023-02-05 06:00:00;20;75.1;67.0;69.9
2023-02-05 07:00:00;0;77.2;72.5;69.2
2023-02-05 08:00:00;30;79.0;73.6;69.4
2023-02-05 09:00:00;58;76.4;66.7;65.4
2023-02-05 10:00:00;148;81.7;68.4;67.3
2023-02-05 11:00:00;150;81.8;68.2;67.1
2023-02-05 12:00:00;158;81.8;67.8;66.4
2023-02-05 13:00:00;157;82.0;68.0;66.6
2023-02-05 14:00:00;151;81.7;68.0;66.9
2023-02-05 15:00:00;145;81.9;68.6;67.3
2023-02-05 16:00:00;143;81.5;68.5;67.2
2023-02-05 17:00:00;144;81.7;68.7;67.3
2023-02-05 18:00:00;151;81.4;67.8;66.5
2023-02-05 19:00:00;162;81.5;67.4;66.0
2023-02-05 20:00:00;161;81.4;67.6;66.1
2023-02-05 21:00:00;168;81.6;67.2;65.7
2023-02-05 22:00:00;158;81.6;67.9;66.7
2023-02-05 23:00:00;137;81.7;69.9;68.6
2023-02-06 00:00:00;105;81.7;71.4;67.6
2023-02-06 01:00:00;40;80.6;64.3;57.6
2023-02-06 02:00:00;20;76.7;60.4;55.1
2023-02-06 03:00:00;68;80.8;56.8;54.9
2023-02-06 04:00:00;0;76.0;70.0;73.0
2023-02-06 05:00:00;19;77.6;71.7;70.5
2023-02-06 06:00:00;33;77.8;70.9;68.5
2023-02-06 07:00:00;66;80.3;65.1;60.5
2023-02-06 08:00:00;44;80.6;74.4;68.5
2023-02-06 09:00:00;55;81.3;74.5;68.5
2023-02-06 10:00:00;87;81.5;71.8;66.6
2023-02-06 11:00:00;145;82.0;69.1;68.1
2023-02-06 12:00:00;148;82.2;69.1;67.9
2023-02-06 13:00:00;149;81.9;68.8;67.6
2023-02-06 14:00:00;149;82.1;68.9;67.7
2023-02-06 15:00:00;147;81.9;68.8;67.6
2023-02-06 16:00:00;141;81.8;69.0;68.0
2023-02-06 17:00:00;135;81.9;69.8;68.5
2023-02-06 18:00:00;137;81.9;69.6;68.4
2023-02-06 19:00:00;146;81.8;68.6;67.3
2023-02-06 20:00:00;150;81.9;68.2;66.9
2023-02-06 21:00:00;161;81.9;67.4;66.1
2023-02-06 22:00:00;159;81.8;67.3;66.2
2023-02-06 23:00:00;155;82.0;68.1;66.7
2023-02-07 00:00:00;118;82.1;71.0;69.0
2023-02-07 01:00:00;99;81.8;65.3;61.0
2023-02-07 02:00:00;66;81.1;44.8;41.5
2023-02-07 03:00:00;110;81.7;64.3;61.2
2023-02-07 04:00:00;59;81.5;50.5;45.5
2023-02-07 05:00:00;83;81.3;49.0;46.6
2023-02-07 06:00:00;33;80.6;75.1;73.8
2023-02-07 07:00:00;45;80.9;74.6;68.4
2023-02-07 08:00:00;51;80.0;74.0;68.6
2023-02-07 09:00:00;36;80.2;71.8;64.3
2023-02-07 10:00:00;47;81.0;74.4;69.2
2023-02-07 11:00:00;18;80.6;76.1;68.7
2023-02-07 12:00:00;95;81.2;59.9;56.7
2023-02-07 13:00:00;25;78.5;73.0;68.8
2023-02-07 14:00:00;44;80.8;68.2;61.4
2023-02-07 15:00:00;42;80.2;70.9;66.9
2023-02-07 16:00:00;37;80.6;74.6;68.8
2023-02-07 17:00:00;46;81.6;71.3;67.4
2023-02-07 18:00:00;49;81.5;74.8;68.8
2023-02-07 19:00:00;117;82.1;70.7;67.8
2023-02-07 20:00:00;164;82.1;67.3;66.2
2023-02-07 21:00:00;164;82.3;67.6;66.5
2023-02-07 22:00:00;166;82.3;67.4;66.2
2023-02-07 23:00:00;168;82.8;67.6;66.5
2023-02-08 00:00:00;156;82.4;68.6;67.5
2023-02-08 01:00:00;146;82.8;70.1;68.9
2023-02-08 02:00:00;130;82.4;71.0;70.4
2023-02-08 03:00:00;119;82.7;72.1;72.2
2023-02-08 04:00:00;112;82.6;72.5;72.7
2023-02-08 05:00:00;112;82.8;72.3;72.7
2023-02-08 06:00:00;112;82.6;72.2;72.5
2023-02-08 07:00:00;141;82.5;70.1;68.9
2023-02-08 08:00:00;148;82.5;69.7;68.4
2023-02-08 09:00:00;142;82.5;70.3;69.0
2023-02-08 10:00:00;129;83.1;72.0;71.5
2023-02-08 11:00:00;128;82.9;71.7;71.1
2023-02-08 12:00:00;132;82.3;70.8;69.9
2023-02-08 13:00:00;135;83.0;70.9;70.0
2023-02-08 14:00:00;91;82.6;66.2;63.2
2023-02-08 15:00:00;32;79.8;69.5;61.9
2023-02-08 16:00:00;32;79.8;71.1;73.8
2023-02-08 17:00:00;22;78.5;72.6;68.6
2023-02-08 18:00:00;51;81.9;75.1;68.4
2023-02-08 19:00:00;111;82.3;71.5;67.9
2023-02-08 20:00:00;165;82.8;67.8;66.5
2023-02-08 21:00:00;168;82.6;67.3;66.1
2023-02-08 22:00:00;167;82.8;67.7;66.4
2023-02-08 23:00:00;165;82.9;68.2;66.9
2023-02-09 00:00:00;155;82.8;69.1;67.9
2023-02-09 01:00:00;141;82.9;70.5;69.3
2023-02-09 02:00:00;114;83.0;72.7;72.9
2023-02-09 03:00:00;113;83.0;72.9;72.9
2023-02-09 04:00:00;112;83.0;72.7;72.8
2023-02-09 05:00:00;113;83.0;72.9;73.0
2023-02-09 06:00:00;110;83.2;72.6;73.0
2023-02-09 07:00:00;73;82.4;74.4;71.4
2023-02-09 08:00:00;47;82.7;76.4;69.3
2023-02-09 09:00:00;39;82.4;76.6;69.0
2023-02-09 10:00:00;28;81.2;75.3;68.5
2023-02-09 11:00:00;23;79.4;74.6;70.1
2023-02-09 12:00:00;21;80.1;74.6;68.8
2023-02-09 13:00:00;20;80.9;75.7;68.7
2023-02-09 14:00:00;39;81.7;74.9;68.7
2023-02-09 15:00:00;25;81.2;76.0;68.7
2023-02-09 16:00:00;94;82.6;64.1;59.6
2023-02-09 17:00:00;21;80.7;75.6;69.1
2023-02-09 18:00:00;61;81.8;73.7;68.2
2023-02-09 19:00:00;160;83.0;68.4;67.5
2023-02-09 20:00:00;167;82.9;67.7;66.6
2023-02-09 21:00:00;164;83.0;68.0;66.9
2023-02-09 22:00:00;161;83.0;68.2;67.2
2023-02-09 23:00:00;163;82.9;68.2;67.2
2023-02-10 00:00:00;157;83.1;69.0;68.1
2023-02-10 01:00:00;149;83.0;69.9;68.7
2023-02-10 02:00:00;139;83.0;71.0;69.8
2023-02-10 03:00:00;115;83.0;73.0;73.1
2023-02-10 04:00:00;113;83.1;72.9;73.0
2023-02-10 05:00:00;113;83.1;72.8;73.0
2023-02-10 06:00:00;110;83.2;72.1;71.8
2023-02-10 07:00:00;26;81.3;76.3;69.8
2023-02-10 08:00:00;49;82.3;75.8;68.9
2023-02-10 09:00:00;39;82.4;76.5;69.4
2023-02-10 10:00:00;40;81.1;74.7;69.6
2023-02-10 11:00:00;19;81.3;76.5;69.4
2023-02-10 12:00:00;49;81.1;74.8;68.6
2023-02-10 13:00:00;142;83.0;69.3;68.1
2023-02-10 14:00:00;156;83.3;69.7;68.7
2023-02-10 15:00:00;150;83.2;70.0;68.9
2023-02-10 16:00:00;148;82.9;69.9;68.9
2023-02-10 17:00:00;149;82.9;69.5;68.4
2023-02-10 18:00:00;154;83.0;69.0;68.0
2023-02-10 19:00:00;163;82.9;68.9;67.7
2023-02-10 20:00:00;163;82.8;68.6;67.5
2023-02-10 21:00:00;165;83.0;68.8;67.7
2023-02-10 22:00:00;156;82.9;69.0;67.9
2023-02-10 23:00:00;160;83.1;69.0;67.7
2023-02-11 00:00:00;147;83.0;70.1;68.8
2023-02-11 01:00:00;88;82.5;61.8;58.4
2023-02-11 02:00:00;18;80.4;75.2;73.2
2023-02-11 03:00:00;0;74.8;68.0;64.8
2023-02-11 04:00:00;72;78.0;57.4;55.4
2023-02-11 05:00:00;0;78.3;72.8;75.3
2023-02-11 06:00:00;0;70.8;61.2;67.1
2023-02-11 07:00:00;47;80.7;73.5;70.7
2023-02-11 08:00:00;73;81.5;57.8;54.1
2023-02-11 09:00:00;81;82.5;71.3;67.7
2023-02-11 10:00:00;45;82.6;76.4;69.4
2023-02-11 11:00:00;49;82.1;75.6;68.7
2023-02-11 12:00:00;67;81.7;74.2;67.7
2023-02-11 13:00:00;41;82.5;76.8;69.3
2023-02-11 14:00:00;153;83.0;68.9;67.7
2023-02-11 15:00:00;158;83.1;69.1;68.1
2023-02-11 16:00:00;155;83.0;69.1;68.1
2023-02-11 17:00:00;152;82.9;69.2;68.3
2023-02-11 18:00:00;151;82.7;69.1;68.0
2023-02-11 19:00:00;163;82.8;68.0;67.0
2023-02-11 20:00:00;161;82.8;68.4;67.3
2023-02-11 21:00:00;152;82.8;69.2;68.3
2023-02-11 22:00:00;149;82.9;69.9;68.7
2023-02-11 23:00:00;146;82.9;70.1;68.8
2023-02-12 00:00:00;141;82.9;70.4;69.2
2023-02-12 01:00:00;125;83.0;72.1;71.5
2023-02-12 02:00:00;130;83.0;71.3;70.4
2023-02-12 03:00:00;70;82.0;49.6;46.2
2023-02-12 04:00:00;85;82.0;46.0;43.2
2023-02-12 05:00:00;17;79.8;74.3;75.3
2023-02-12 06:00:00;18;77.4;69.9;70.8
2023-02-12 07:00:00;0;76.5;70.1;67.9
2023-02-12 08:00:00;34;80.0;74.1;69.0
2023-02-12 09:00:00;37;80.1;73.4;68.9
