Site;SS03 Av Corsier 8-10 (ID 3203);SS03 Av Corsier 8-10 (ID 3203);SS03 Av Corsier 8-10 (ID 3203);SS03 Av Corsier 8-10 (ID 3203)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-09-27 04:00:00;0;65.4;49.7;68.5
2023-09-27 05:00:00;0;59.4;44.3;64.9
2023-09-27 06:00:00;14;72.7;57.2;66.1
2023-09-27 07:00:00;4;62.0;36.9;35.6
2023-09-27 08:00:00;26;75.3;29.7;42.0
2023-09-27 09:00:00;18;74.4;54.3;69.4
2023-09-27 10:00:00;0;55.6;48.7;61.0
2023-09-27 11:00:00;36;74.5;53.1;68.2
2023-09-27 12:00:00;0;69.4;52.7;69.5
2023-09-27 13:00:00;0;61.4;46.5;66.4
2023-09-27 14:00:00;27;74.8;53.5;69.2
2023-09-27 15:00:00;0;68.2;51.9;68.6
2023-09-27 16:00:00;0;60.6;46.0;65.5
2023-09-27 17:00:00;15;70.4;52.3;67.7
2023-09-27 18:00:00;0;68.6;52.9;69.2
2023-09-27 19:00:00;0;61.1;46.7;66.0
2023-09-27 20:00:00;24;73.5;52.8;68.8
2023-09-27 21:00:00;0;68.5;51.7;69.3
2023-09-27 22:00:00;14;56.5;46.7;59.1
2023-09-27 23:00:00;20;76.6;53.7;69.4
2023-09-28 00:00:00;0;65.7;48.0;67.2
2023-09-28 01:00:00;24;69.4;49.1;67.6
2023-09-28 02:00:00;0;72.2;53.8;70.6
2023-09-28 03:00:00;0;63.3;47.3;67.6
2023-09-28 04:00:00;12;64.1;47.2;66.1
2023-09-28 05:00:00;4;73.0;56.3;69.6
2023-09-28 06:00:00;0;59.0;49.1;58.3
2023-09-28 07:00:00;10;54.7;38.1;38.7
2023-09-28 08:00:00;17;74.5;53.6;68.7
2023-09-28 09:00:00;8;46.7;47.2;43.9
2023-09-28 10:00:00;40;78.6;53.8;70.4
2023-09-28 11:00:00;0;68.8;51.8;69.1
2023-09-28 12:00:00;0;60.8;45.8;65.9
2023-09-28 13:00:00;18;72.5;52.7;68.4
2023-09-28 14:00:00;0;67.7;50.6;68.4
2023-09-28 15:00:00;0;60.8;45.0;65.4
2023-09-28 16:00:00;23;76.0;55.6;69.5
2023-09-28 17:00:00;0;65.4;50.2;67.2
2023-09-28 18:00:00;9;61.8;46.0;65.1
2023-09-28 19:00:00;14;76.0;55.2;70.5
2023-09-28 20:00:00;0;65.9;49.0;68.7
2023-09-28 21:00:00;37;76.4;53.3;70.0
2023-09-28 22:00:00;0;69.8;52.8;69.3
2023-09-28 23:00:00;34;73.6;51.6;69.2
2023-09-29 00:00:00;3;73.3;54.8;69.5
2023-09-29 01:00:00;0;62.7;48.0;66.7
2023-09-29 02:00:00;11;63.5;47.4;65.5
2023-09-29 03:00:00;4;74.3;55.9;70.7
2023-09-29 04:00:00;0;64.8;48.9;68.4
2023-09-29 05:00:00;6;61.5;45.5;65.7
2023-09-29 06:00:00;9;72.5;57.5;67.0
2023-09-29 07:00:00;0;48.3;46.4;39.6
2023-09-29 08:00:00;20;65.4;28.7;38.9
2023-09-29 09:00:00;16;76.1;54.8;71.2
2023-09-29 10:00:00;0;62.9;49.0;67.6
2023-09-29 11:00:00;28;70.1;50.3;67.6
2023-09-29 12:00:00;0;70.7;52.7;68.8
2023-09-29 13:00:00;0;62.0;46.5;66.0
2023-09-29 14:00:00;22;70.5;51.1;68.0
2023-09-29 15:00:00;0;70.3;53.1;69.8
2023-09-29 16:00:00;0;62.6;46.9;66.9
2023-09-29 17:00:00;16;67.6;49.2;66.6
2023-09-29 18:00:00;0;72.0;52.1;68.8
2023-09-29 19:00:00;0;63.4;46.0;66.3
2023-09-29 20:00:00;30;77.0;54.0;70.0
2023-09-29 21:00:00;0;68.0;50.6;69.0
2023-09-29 22:00:00;11;64.3;46.2;66.8
2023-09-29 23:00:00;23;77.4;54.8;70.1
2023-09-30 00:00:00;0;67.1;49.9;68.6
2023-09-30 01:00:00;1;61.0;44.5;65.2
2023-09-30 02:00:00;16;76.2;56.0;70.9
2023-09-30 03:00:00;0;66.5;49.8;68.8
2023-09-30 04:00:00;0;61.0;44.5;65.8
2023-09-30 05:00:00;13;74.5;56.6;69.5
2023-09-30 06:00:00;0;66.8;51.2;68.4
2023-09-30 07:00:00;0;61.1;45.5;65.5
2023-09-30 08:00:00;15;73.4;55.0;68.9
2023-09-30 09:00:00;0;66.4;51.0;67.5
2023-09-30 10:00:00;0;60.6;45.3;64.7
2023-09-30 11:00:00;21;75.3;54.9;69.2
2023-09-30 12:00:00;0;66.4;50.6;67.7
2023-09-30 13:00:00;20;67.0;48.2;66.9
2023-09-30 14:00:00;8;74.7;54.6;69.6
2023-09-30 15:00:00;0;64.8;48.1;67.4
2023-09-30 16:00:00;14;64.5;46.5;66.2
2023-09-30 17:00:00;7;74.0;55.5;69.6
2023-09-30 18:00:00;0;63.9;48.6;67.2
2023-09-30 19:00:00;38;75.2;52.0;69.1
2023-09-30 20:00:00;0;71.4;52.2;69.6
2023-09-30 21:00:00;0;63.2;46.1;66.9
2023-09-30 22:00:00;33;77.3;53.5;69.8
2023-09-30 23:00:00;0;69.5;50.3;69.5
2023-10-01 00:00:00;0;62.7;44.9;66.6
2023-10-01 01:00:00;20;74.4;53.7;69.4
2023-10-01 02:00:00;0;67.2;51.0;68.8
2023-10-01 03:00:00;0;60.4;45.3;65.5
2023-10-01 04:00:00;14;70.1;52.5;67.8
2023-10-01 05:00:00;0;68.7;52.9;69.4
2023-10-01 06:00:00;0;57.4;46.7;57.7
2023-10-01 07:00:00;19;60.8;49.7;52.6
2023-10-01 08:00:00;0;64.3;54.9;61.1
2023-10-01 09:00:00;0;46.0;42.0;36.4
2023-10-01 10:00:00;18;70.1;43.2;53.3
2023-10-01 11:00:00;3;73.5;55.0;70.4
2023-10-01 12:00:00;0;63.9;48.2;67.8
2023-10-01 13:00:00;28;70.4;49.9;68.2
2023-10-01 14:00:00;0;71.9;53.6;70.2
2023-10-01 15:00:00;0;62.9;47.1;67.4
2023-10-01 16:00:00;21;73.1;53.0;69.2
2023-10-01 17:00:00;0;68.8;52.0;69.5
2023-10-01 18:00:00;0;62.0;46.1;66.5
2023-10-01 19:00:00;29;76.3;53.0;69.7
2023-10-01 20:00:00;0;68.7;49.4;69.0
2023-10-01 21:00:00;13;65.9;46.2;67.2
2023-10-01 22:00:00;14;75.7;54.7;69.9
2023-10-01 23:00:00;0;64.9;48.6;67.6
2023-10-02 00:00:00;33;71.3;49.2;68.3
2023-10-02 01:00:00;3;73.3;55.0;70.0
2023-10-02 02:00:00;0;63.3;48.2;67.3
2023-10-02 03:00:00;7;72.8;54.4;69.2
2023-10-02 04:00:00;10;68.5;51.4;68.4
2023-10-02 05:00:00;3;73.3;56.2;70.2
2023-10-02 06:00:00;0;58.9;49.1;57.6
2023-10-02 07:00:00;15;57.0;38.8;41.1
2023-10-02 08:00:00;9;72.6;55.7;67.4
2023-10-02 09:00:00;1;45.8;47.7;40.1
2023-10-02 10:00:00;37;70.7;43.8;62.8
2023-10-02 11:00:00;0;71.9;52.3;69.4
2023-10-02 12:00:00;0;62.5;46.1;66.7
2023-10-02 13:00:00;27;74.8;52.8;69.1
2023-10-02 14:00:00;0;68.3;50.8;69.0
2023-10-02 15:00:00;0;61.4;45.1;66.0
2023-10-02 16:00:00;20;75.5;55.2;69.8
2023-10-02 17:00:00;0;66.3;50.2;67.9
2023-10-02 18:00:00;0;60.5;44.8;65.0
2023-10-02 19:00:00;20;76.0;55.0;69.9
2023-10-02 20:00:00;0;66.5;49.6;68.3
2023-10-02 21:00:00;44;75.1;50.8;69.2
2023-10-02 22:00:00;6;74.0;54.7;69.6
2023-10-02 23:00:00;0;64.6;48.0;67.3
2023-10-03 00:00:00;29;72.1;51.1;68.5
2023-10-03 01:00:00;0;70.7;53.4;69.2
2023-10-03 02:00:00;0;61.9;47.0;66.4
2023-10-03 03:00:00;11;63.1;46.9;65.2
2023-10-03 04:00:00;3;73.6;56.3;70.0
2023-10-03 05:00:00;0;63.5;49.1;67.3
2023-10-03 06:00:00;8;57.4;44.4;59.0
2023-10-03 07:00:00;11;74.8;57.0;69.5
2023-10-03 08:00:00;0;49.6;50.3;48.2
2023-10-03 09:00:00;19;57.8;39.7;45.9
2023-10-03 10:00:00;9;75.0;54.6;70.6
2023-10-03 11:00:00;0;64.6;48.1;68.2
2023-10-03 12:00:00;29;73.9;52.4;68.9
2023-10-03 13:00:00;0;68.8;52.4;68.2
2023-10-03 14:00:00;0;61.2;46.3;65.4
2023-10-03 15:00:00;18;72.0;53.0;68.2
2023-10-03 16:00:00;0;68.2;52.0;68.7
2023-10-03 17:00:00;0;61.3;46.1;65.8
2023-10-03 18:00:00;18;71.6;51.7;68.1
2023-10-03 19:00:00;0;68.8;50.5;68.9
2023-10-03 20:00:00;17;66.9;47.2;67.2
2023-10-03 21:00:00;11;74.9;54.3;69.4
2023-10-03 22:00:00;11;65.9;48.0;67.4
2023-10-03 23:00:00;27;77.8;55.4;70.2
2023-10-04 00:00:00;0;68.2;51.5;69.0
2023-10-04 01:00:00;14;67.0;48.3;67.5
2023-10-04 02:00:00;7;74.0;55.3;70.0
2023-10-04 03:00:00;0;64.4;48.6;67.6
2023-10-04 04:00:00;3;60.1;44.5;64.6
2023-10-04 05:00:00;11;75.5;57.4;70.4
2023-10-04 06:00:00;0;63.6;50.5;66.3
2023-10-04 07:00:00;0;48.2;44.9;50.8
2023-10-04 08:00:00;19;73.3;55.0;67.5
2023-10-04 09:00:00;0;55.0;50.7;56.7
2023-10-04 10:00:00;43;68.4;49.1;62.8
2023-10-04 11:00:00;11;75.4;55.6;69.9
2023-10-04 12:00:00;0;64.5;49.0;67.5
2023-10-04 13:00:00;13;63.6;46.7;65.9
2023-10-04 14:00:00;6;74.2;55.2;69.7
2023-10-04 15:00:00;0;64.1;48.4;67.3
2023-10-04 16:00:00;17;66.6;48.6;66.9
2023-10-04 17:00:00;1;72.4;54.7;69.7
2023-10-04 18:00:00;0;63.4;47.8;67.0
2023-10-04 19:00:00;23;69.8;49.8;67.6
2023-10-04 20:00:00;0;70.8;52.6;68.7
2023-10-04 21:00:00;28;70.3;48.6;68.4
2023-10-04 22:00:00;14;76.1;56.1;70.1
2023-10-04 23:00:00;0;63.0;49.7;66.3
2023-10-05 00:00:00;33;77.9;53.7;70.2
2023-10-05 01:00:00;0;67.5;50.4;68.4
2023-10-05 02:00:00;0;60.4;44.9;65.3
2023-10-05 03:00:00;20;73.7;54.3;68.9
2023-10-05 04:00:00;0;67.7;51.6;69.1
2023-10-05 05:00:00;0;59.6;45.7;64.7
2023-10-05 06:00:00;18;68.0;51.5;62.5
2023-10-05 07:00:00;1;56.3;51.1;46.8
2023-10-05 08:00:00;14;66.9;28.9;38.7
2023-10-05 09:00:00;23;76.9;54.8;70.1
2023-10-05 10:00:00;0;60.9;50.0;65.1
2023-10-05 11:00:00;20;62.4;47.6;63.9
2023-10-05 12:00:00;6;73.9;55.0;70.1
2023-10-05 13:00:00;0;64.1;48.2;67.7
2023-10-05 14:00:00;17;68.7;49.8;67.5
2023-10-05 15:00:00;0;71.0;53.4;69.6
2023-10-05 16:00:00;0;61.9;46.9;66.6
2023-10-05 17:00:00;17;68.1;50.2;66.7
2023-10-05 18:00:00;0;71.1;53.9;70.0
2023-10-05 19:00:00;0;62.7;47.3;67.2
2023-10-05 20:00:00;25;72.7;51.7;68.7
2023-10-05 21:00:00;0;67.0;51.3;67.5
2023-10-05 22:00:00;16;55.0;46.7;56.8
2023-10-05 23:00:00;19;76.7;54.9;70.0
2023-10-06 00:00:00;22;71.3;50.9;69.4
2023-10-06 01:00:00;6;74.3;54.6;70.3
2023-10-06 02:00:00;0;64.4;47.8;67.9
2023-10-06 03:00:00;16;66.7;48.7;66.8
2023-10-06 04:00:00;1;72.4;55.1;70.5
2023-10-06 05:00:00;0;64.0;48.2;67.8
2023-10-06 06:00:00;18;58.9;46.9;53.5
2023-10-06 07:00:00;6;68.3;55.8;61.4
2023-10-06 08:00:00;9;62.1;35.4;36.0
2023-10-06 09:00:00;33;77.8;53.9;70.3
2023-10-06 10:00:00;0;56.8;50.9;60.5
2023-10-06 11:00:00;5;46.9;44.9;53.5
2023-10-06 12:00:00;22;76.6;55.1;70.6
2023-10-06 13:00:00;0;65.7;49.8;68.3
2023-10-06 14:00:00;13;64.3;46.9;66.6
2023-10-06 15:00:00;8;74.4;54.4;70.1
2023-10-06 16:00:00;0;64.1;47.8;67.7
2023-10-06 17:00:00;26;69.6;49.6;67.7
2023-10-06 18:00:00;0;71.3;53.4;69.5
2023-10-06 19:00:00;0;62.1;47.0;66.6
2023-10-06 20:00:00;32;73.8;51.6;68.7
2023-10-06 21:00:00;0;66.7;51.7;67.3
2023-10-06 22:00:00;29;60.8;48.1;58.5
2023-10-06 23:00:00;11;75.4;56.4;69.4
2023-10-07 00:00:00;0;64.2;49.7;66.9
2023-10-07 01:00:00;19;66.0;48.6;66.3
2023-10-07 02:00:00;2;73.2;54.5;69.7
2023-10-07 03:00:00;0;62.1;47.7;66.1
2023-10-07 04:00:00;12;56.7;46.0;59.6
2023-10-07 05:00:00;7;74.3;56.3;70.3
2023-10-07 06:00:00;3;59.4;43.4;44.4
2023-10-07 07:00:00;15;75.3;28.1;36.8
2023-10-07 08:00:00;14;72.8;56.1;65.5
2023-10-07 09:00:00;5;64.3;34.4;34.8
2023-10-07 10:00:00;13;64.5;29.4;41.4
2023-10-07 11:00:00;18;76.4;54.1;70.0
2023-10-07 12:00:00;0;65.4;48.4;68.0
2023-10-07 13:00:00;36;76.9;53.0;69.5
2023-10-07 14:00:00;0;69.8;51.6;69.4
2023-10-07 15:00:00;0;61.7;45.7;66.2
2023-10-07 16:00:00;20;72.0;51.9;68.1
2023-10-07 17:00:00;0;68.5;51.6;68.6
2023-10-07 18:00:00;16;64.9;46.6;67.0
2023-10-07 19:00:00;25;77.6;54.6;69.9
2023-10-07 20:00:00;0;66.3;49.1;67.6
2023-10-07 21:00:00;34;70.0;50.2;65.9
2023-10-07 22:00:00;0;71.2;53.6;68.7
2023-10-07 23:00:00;0;55.4;47.0;60.8
2023-10-08 00:00:00;22;69.9;51.5;66.5
2023-10-08 01:00:00;0;69.3;52.0;69.0
2023-10-08 02:00:00;0;61.0;46.0;65.8
2023-10-08 03:00:00;15;66.0;48.8;65.7
2023-10-08 04:00:00;0;71.2;54.4;69.6
2023-10-08 05:00:00;0;62.1;47.6;66.6
2023-10-08 06:00:00;16;61.9;47.8;57.5
2023-10-08 07:00:00;2;65.5;55.8;59.1
2023-10-08 08:00:00;5;61.6;33.3;34.7
2023-10-08 09:00:00;14;69.9;31.6;43.1
2023-10-08 10:00:00;28;77.7;53.6;70.4
2023-10-08 11:00:00;0;67.7;49.2;69.1
2023-10-08 12:00:00;34;73.0;50.0;69.1
2023-10-08 13:00:00;3;72.9;54.9;68.5
2023-10-08 14:00:00;0;62.7;48.1;66.0
2023-10-08 15:00:00;25;73.0;52.4;68.7
2023-10-08 16:00:00;0;69.1;52.1;69.1
2023-10-08 17:00:00;8;63.2;46.5;66.7
2023-10-08 18:00:00;20;76.9;54.8;70.1
2023-10-08 19:00:00;0;66.3;49.0;68.3
2023-10-08 20:00:00;38;75.0;51.1;69.4
2023-10-08 21:00:00;0;71.8;53.6;70.3
2023-10-08 22:00:00;24;67.1;48.3;66.8
2023-10-08 23:00:00;16;76.6;55.9;69.8
2023-10-09 00:00:00;0;66.2;49.6;68.0
2023-10-09 01:00:00;0;60.1;44.1;64.8
2023-10-09 02:00:00;16;76.5;56.5;70.9
2023-10-09 03:00:00;6;74.0;55.1;69.5
2023-10-09 04:00:00;0;63.7;48.5;67.1
2023-10-09 05:00:00;0;58.1;43.4;63.5
2023-10-09 06:00:00;14;71.4;53.6;67.7
2023-10-09 07:00:00;1;51.3;51.6;44.2
2023-10-09 08:00:00;5;67.8;26.2;35.1
2023-10-09 09:00:00;39;77.8;51.0;67.7
2023-10-09 10:00:00;0;60.3;50.6;63.5
2023-10-09 11:00:00;25;58.0;46.9;60.6
2023-10-09 12:00:00;12;75.5;55.9;70.2
2023-10-09 13:00:00;0;65.0;49.3;68.1
2023-10-09 14:00:00;16;64.1;46.5;66.4
2023-10-09 15:00:00;9;74.7;55.4;70.0
2023-10-09 16:00:00;0;64.5;48.7;67.7
2023-10-09 17:00:00;7;61.5;45.3;65.5
2023-10-09 18:00:00;9;75.3;55.2;70.2
2023-10-09 19:00:00;0;65.0;48.5;68.2
2023-10-09 20:00:00;27;71.2;50.4;68.2
2023-10-09 21:00:00;0;71.7;53.0;70.2
2023-10-09 22:00:00;22;69.2;48.1;68.6
2023-10-09 23:00:00;23;77.3;55.3;70.1
2023-10-10 00:00:00;0;66.6;50.2;68.5
2023-10-10 01:00:00;0;59.7;44.7;65.2
2023-10-10 02:00:00;19;75.8;55.8;70.2
2023-10-10 03:00:00;0;65.5;50.0;68.4
2023-10-10 04:00:00;0;59.3;44.5;64.7
2023-10-10 05:00:00;13;73.6;55.4;68.9
2023-10-10 06:00:00;0;58.9;51.8;54.7
2023-10-10 07:00:00;6;62.1;30.8;34.2
2023-10-10 08:00:00;32;76.2;49.6;64.7
2023-10-10 09:00:00;0;54.7;50.9;51.4
2023-10-10 10:00:00;24;55.4;40.3;47.5
2023-10-10 11:00:00;18;76.4;54.7;69.9
2023-10-10 12:00:00;0;65.3;49.1;67.9
2023-10-10 13:00:00;7;60.3;44.8;65.0
2023-10-10 14:00:00;13;75.8;55.9;70.3
2023-10-10 15:00:00;0;65.3;49.5;68.0
2023-10-10 16:00:00;15;64.5;46.9;66.6
2023-10-10 17:00:00;9;74.7;55.3;69.7
2023-10-10 18:00:00;0;64.3;48.6;67.4
2023-10-10 19:00:00;16;64.7;46.4;66.2
2023-10-10 20:00:00;16;75.9;53.3;69.8
2023-10-10 21:00:00;21;69.8;48.2;68.5
2023-10-10 22:00:00;19;76.9;55.7;70.0
2023-10-10 23:00:00;0;66.0;50.0;68.2
2023-10-11 00:00:00;27;75.8;53.6;69.4
2023-10-11 01:00:00;0;67.5;51.4;68.1
2023-10-11 02:00:00;0;60.1;45.5;65.0
2023-10-11 03:00:00;14;69.6;52.3;67.1
2023-10-11 04:00:00;0;69.0;53.1;69.2
2023-10-11 05:00:00;0;61.1;46.9;65.9
2023-10-11 06:00:00;21;66.1;49.7;62.6
2023-10-11 07:00:00;0;61.7;55.0;56.3
2023-10-11 08:00:00;12;62.6;32.9;35.4
2023-10-11 09:00:00;35;78.2;53.5;70.2
2023-10-11 10:00:00;0;57.2;50.9;59.5
2023-10-11 11:00:00;31;59.8;47.5;60.0
2023-10-11 12:00:00;11;75.1;55.4;69.6
2023-10-11 13:00:00;0;63.8;48.9;67.2
2023-10-11 14:00:00;16;64.7;47.3;65.9
2023-10-11 15:00:00;6;73.8;55.1;70.7
2023-10-11 16:00:00;0;64.1;48.4;68.1
2023-10-11 17:00:00;13;65.6;47.8;66.8
2023-10-11 18:00:00;3;73.1;54.9;69.8
2023-10-11 19:00:00;0;64.2;48.1;67.4
2023-10-11 20:00:00;28;70.3;49.0;67.8
2023-10-11 21:00:00;4;73.4;54.4;69.8
2023-10-11 22:00:00;14;57.1;47.8;59.9
2023-10-11 23:00:00;42;78.7;54.1;70.0
2023-10-12 00:00:00;0;70.2;53.5;69.1
2023-10-12 01:00:00;0;61.4;47.1;66.1
2023-10-12 02:00:00;17;69.5;51.1;67.5
2023-10-12 03:00:00;0;69.7;53.1;69.4
2023-10-12 04:00:00;0;61.4;46.7;66.3
2023-10-12 05:00:00;17;68.6;50.7;66.7
2023-10-12 06:00:00;0;61.8;53.6;56.3
2023-10-12 07:00:00;5;63.8;30.9;34.3
2023-10-12 08:00:00;30;74.2;40.3;53.8
2023-10-12 09:00:00;0;65.5;54.2;63.4
2023-10-12 10:00:00;35;61.9;49.6;55.8
2023-10-12 11:00:00;5;73.6;53.0;69.8
2023-10-12 12:00:00;0;63.3;46.5;67.2
2023-10-12 13:00:00;27;71.5;50.4;68.3
2023-10-12 14:00:00;0;71.3;52.6;70.1
2023-10-12 15:00:00;0;63.3;46.3;67.2
2023-10-12 16:00:00;21;76.3;55.4;70.0
2023-10-12 17:00:00;0;66.2;50.1;68.2
2023-10-12 18:00:00;0;60.3;44.6;65.0
2023-10-12 19:00:00;22;76.9;55.0;70.1
2023-10-12 20:00:00;0;65.9;49.1;67.5
2023-10-12 21:00:00;40;72.2;48.9;68.5
2023-10-12 22:00:00;14;75.7;54.0;70.2
2023-10-12 23:00:00;0;61.8;47.6;66.0
2023-10-13 00:00:00;21;65.1;47.8;65.8
2023-10-13 01:00:00;2;72.7;54.5;69.9
2023-10-13 02:00:00;0;62.9;47.7;67.2
2023-10-13 03:00:00;12;64.3;47.7;66.0
2023-10-13 04:00:00;2;73.1;55.5;69.8
2023-10-13 05:00:00;0;63.1;48.4;67.2
2023-10-13 06:00:00;11;57.5;45.8;53.2
2023-10-13 07:00:00;6;69.5;56.5;63.3
2023-10-13 08:00:00;12;57.2;39.7;39.7
2023-10-13 09:00:00;37;78.6;54.5;70.2
2023-10-13 10:00:00;0;60.6;52.7;62.4
2023-10-13 11:00:00;0;49.0;46.3;56.0
2023-10-13 12:00:00;27;76.7;54.3;69.8
2023-10-13 13:00:00;0;66.1;49.5;68.3
2023-10-13 14:00:00;14;63.2;45.9;65.8
2023-10-13 15:00:00;13;75.3;55.2;70.0
2023-10-13 16:00:00;0;64.6;48.8;67.9
2023-10-13 17:00:00;6;60.2;44.6;64.9
2023-10-13 18:00:00;12;75.4;56.1;70.2
2023-10-13 19:00:00;0;65.4;49.6;68.3
2023-10-13 20:00:00;33;76.9;52.0;69.6
2023-10-13 21:00:00;0;66.9;48.6;67.4
2023-10-13 22:00:00;37;68.0;48.6;64.6
2023-10-13 23:00:00;6;73.6;55.3;70.2
2023-10-14 00:00:00;0;64.5;48.5;68.0
2023-10-14 01:00:00;10;63.4;46.4;66.2
2023-10-14 02:00:00;5;73.5;55.7;69.6
2023-10-14 03:00:00;0;63.2;48.7;67.1
2023-10-14 04:00:00;5;60.0;45.3;64.5
2023-10-14 05:00:00;8;74.5;57.3;69.6
2023-10-14 06:00:00;0;62.8;50.0;65.5
2023-10-14 07:00:00;0;46.9;44.6;47.3
2023-10-14 08:00:00;17;73.3;56.3;67.0
2023-10-14 09:00:00;0;58.5;51.7;61.0
2023-10-14 10:00:00;4;44.3;46.2;48.6
2023-10-14 11:00:00;27;77.3;53.9;70.3
2023-10-14 12:00:00;0;67.0;49.6;68.5
2023-10-14 13:00:00;23;67.5;47.2;67.6
2023-10-14 14:00:00;9;75.1;55.5;70.0
2023-10-14 15:00:00;0;64.3;48.8;67.8
2023-10-14 16:00:00;16;64.2;46.7;66.2
2023-10-14 17:00:00;9;75.4;54.0;70.7
2023-10-14 18:00:00;0;64.7;47.5;68.3
2023-10-14 19:00:00;29;68.7;49.5;65.5
2023-10-14 20:00:00;0;69.9;53.3;68.6
2023-10-14 21:00:00;22;56.6;47.0;56.8
2023-10-14 22:00:00;21;76.4;55.4;69.9
2023-10-14 23:00:00;0;62.6;50.0;65.9
2023-10-15 00:00:00;0;55.9;44.4;62.0
2023-10-15 01:00:00;17;74.2;54.9;69.4
2023-10-15 02:00:00;0;64.0;50.5;67.1
2023-10-15 03:00:00;0;55.0;44.8;61.2
2023-10-15 04:00:00;15;75.8;56.3;70.6
2023-10-15 05:00:00;0;57.3;49.7;59.4
2023-10-15 06:00:00;18;66.0;36.9;42.4
2023-10-15 07:00:00;9;68.3;55.7;60.0
2023-10-15 08:00:00;11;70.8;28.6;34.1
2023-10-15 09:00:00;13;74.1;27.6;38.1
2023-10-15 10:00:00;15;75.0;55.6;68.9
2023-10-15 11:00:00;0;47.0;49.2;43.8
2023-10-15 12:00:00;39;67.2;39.9;53.4
2023-10-15 13:00:00;14;76.0;55.7;70.3
2023-10-15 14:00:00;0;60.4;49.2;64.2
2023-10-15 15:00:00;36;71.7;51.9;67.1
2023-10-15 16:00:00;0;67.4;53.9;66.0
2023-10-15 17:00:00;14;48.0;47.7;47.0
2023-10-15 18:00:00;33;78.0;53.9;70.2
2023-10-15 19:00:00;0;55.2;49.8;49.6
2023-10-15 20:00:00;40;75.5;36.0;48.5
2023-10-15 21:00:00;7;66.8;54.9;58.8
2023-10-15 22:00:00;21;71.1;30.0;38.6
2023-10-15 23:00:00;25;77.3;54.8;70.7
2023-10-16 00:00:00;0;59.8;50.3;63.3
2023-10-16 01:00:00;12;47.7;46.0;45.7
2023-10-16 02:00:00;13;74.8;55.4;69.5
2023-10-16 03:00:00;8;70.6;54.8;66.1
2023-10-16 04:00:00;3;53.3;41.5;37.8
2023-10-16 05:00:00;8;72.2;25.0;35.3
2023-10-16 06:00:00;22;73.8;53.0;61.9
2023-10-16 07:00:00;13;75.2;28.3;34.9
2023-10-16 08:00:00;5;41.8;39.7;28.8
2023-10-16 09:00:00;35;64.3;54.8;56.4
2023-10-16 10:00:00;5;69.8;47.0;49.8
2023-10-16 11:00:00;12;75.7;26.3;35.6
2023-10-16 12:00:00;37;78.0;44.2;59.5
2023-10-16 13:00:00;0;61.5;52.5;56.9
2023-10-16 14:00:00;0;50.3;37.5;37.0
2023-10-16 15:00:00;46;78.7;52.1;68.8
2023-10-16 16:00:00;0;59.6;51.6;58.0
2023-10-16 17:00:00;3;56.6;34.3;35.9
2023-10-16 18:00:00;28;77.7;49.6;64.6
2023-10-16 19:00:00;1;54.4;46.9;44.4
2023-10-16 20:00:00;38;76.4;37.1;53.3
2023-10-16 21:00:00;11;71.7;55.0;63.7
2023-10-16 22:00:00;9;66.8;32.5;34.7
2023-10-16 23:00:00;40;74.8;44.0;58.8
2023-10-17 00:00:00;0;64.5;52.0;62.5
2023-10-17 01:00:00;1;51.9;37.9;37.2
2023-10-17 02:00:00;30;75.3;45.4;58.4
2023-10-17 03:00:00;0;63.2;52.1;58.9
2023-10-17 04:00:00;2;62.3;32.0;36.2
2023-10-17 05:00:00;24;76.2;43.7;55.5
2023-10-17 06:00:00;7;70.7;41.5;44.4
2023-10-17 07:00:00;13;78.4;27.0;35.2
2023-10-17 08:00:00;38;79.0;41.8;56.4
2023-10-17 09:00:00;2;67.4;46.1;48.2
2023-10-17 10:00:00;5;30.3;50.1;26.9
2023-10-17 11:00:00;45;67.6;53.8;60.6
2023-10-17 12:00:00;1;68.5;54.5;66.0
2023-10-17 13:00:00;1;44.7;46.3;40.8
2023-10-17 14:00:00;30;67.2;40.4;53.0
2023-10-17 15:00:00;1;70.6;54.0;68.1
2023-10-17 16:00:00;0;47.4;47.1;49.2
2023-10-17 17:00:00;29;58.0;48.3;51.2
2023-10-17 18:00:00;0;67.9;53.7;65.9
2023-10-17 19:00:00;0;48.4;42.8;40.1
2023-10-17 20:00:00;38;77.3;50.3;66.5
2023-10-17 21:00:00;0;54.4;50.8;48.3
2023-10-17 22:00:00;47;74.4;41.1;56.6
2023-10-17 23:00:00;9;75.6;55.9;70.3
2023-10-18 00:00:00;0;64.3;48.8;68.1
2023-10-18 01:00:00;12;61.0;46.7;63.2
2023-10-18 02:00:00;5;73.1;55.1;69.4
2023-10-18 03:00:00;0;50.8;48.1;52.2
2023-10-18 04:00:00;15;50.5;41.7;42.2
2023-10-18 05:00:00;9;74.9;56.8;69.8
2023-10-18 06:00:00;3;59.7;41.5;42.0
2023-10-18 07:00:00;20;74.8;27.6;39.1
2023-10-18 08:00:00;15;72.4;54.6;64.8
2023-10-18 09:00:00;5;63.7;34.1;35.0
2023-10-18 10:00:00;43;77.9;48.0;63.9
