Site;SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station 2;Compteur d'énergie sous-station 2;Compteur d'énergie sous-station 2
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Puissance [kW];Température depart [°C];Température retour [°C]
2023-03-16 00:00:00;328;81.0;67.9;261;81.0;67.9
2023-03-16 01:00:00;370;81.0;67.9;298;81.0;67.9
2023-03-16 02:00:00;360;81.0;68.0;288;81.0;68.0
2023-03-16 03:00:00;382;81.0;68.0;312;81.0;68.1
2023-03-16 04:00:00;413;81.1;67.7;333;81.2;67.7
2023-03-16 05:00:00;408;81.0;68.2;329;81.0;68.2
2023-03-16 06:00:00;480;81.2;66.2;422;81.4;66.7
2023-03-16 07:00:00;552;81.4;63.2;531;81.6;64.4
2023-03-16 08:00:00;546;81.5;64.0;523;81.6;65.2
2023-03-16 09:00:00;522;81.6;65.5;499;81.8;66.6
2023-03-16 10:00:00;488;81.9;66.6;467;81.9;67.8
2023-03-16 11:00:00;410;81.9;69.3;319;81.9;69.2
2023-03-16 12:00:00;405;81.9;68.1;328;82.0;68.0
2023-03-16 13:00:00;416;81.5;67.8;341;81.7;67.8
2023-03-16 14:00:00;410;81.4;68.0;330;81.5;68.0
2023-03-16 15:00:00;343;81.0;68.6;291;81.1;68.7
2023-03-16 16:00:00;308;81.0;67.5;269;81.0;67.7
2023-03-16 17:00:00;362;81.0;68.2;287;81.0;68.2
2023-03-16 18:00:00;362;81.0;68.0;292;81.1;68.0
2023-03-16 19:00:00;359;81.0;67.4;291;81.0;67.5
2023-03-16 20:00:00;386;80.8;68.2;317;81.0;68.4
2023-03-16 21:00:00;358;80.9;68.5;271;80.9;68.1
2023-03-16 22:00:00;353;80.9;67.9;278;80.9;67.9
2023-03-16 23:00:00;314;81.0;68.2;248;81.0;68.2
2023-03-17 00:00:00;345;80.8;67.7;273;80.9;67.7
2023-03-17 01:00:00;296;81.0;68.4;253;81.0;68.4
2023-03-17 02:00:00;335;81.0;68.0;270;81.0;68.0
2023-03-17 03:00:00;345;80.9;67.9;278;81.0;67.9
2023-03-17 04:00:00;337;81.0;68.0;275;81.0;68.0
2023-03-17 05:00:00;369;81.0;68.0;293;81.0;68.0
2023-03-17 06:00:00;426;81.2;66.9;353;81.3;67.1
2023-03-17 07:00:00;536;81.1;64.1;507;81.2;65.2
2023-03-17 08:00:00;518;81.2;64.6;496;81.2;65.9
2023-03-17 09:00:00;469;81.3;67.3;435;81.3;68.3
2023-03-17 10:00:00;402;81.4;68.6;301;81.7;68.3
2023-03-17 11:00:00;388;81.3;68.1;311;81.4;68.0
2023-03-17 12:00:00;388;81.2;67.7;312;81.3;67.7
2023-03-17 13:00:00;270;81.0;68.4;223;81.1;68.4
2023-03-17 14:00:00;271;81.0;68.1;219;81.0;68.2
2023-03-17 15:00:00;264;80.9;68.3;210;80.9;68.4
2023-03-17 16:00:00;321;80.5;67.6;271;80.7;67.9
2023-03-17 17:00:00;198;80.1;68.1;175;80.1;68.2
2023-03-17 18:00:00;276;80.2;68.3;210;80.4;68.5
2023-03-17 19:00:00;290;80.2;67.7;228;80.2;67.7
2023-03-17 20:00:00;329;79.8;67.8;268;79.8;67.9
2023-03-17 21:00:00;312;80.0;68.5;244;80.0;68.6
2023-03-17 22:00:00;251;80.0;67.5;202;80.0;67.5
2023-03-17 23:00:00;267;79.9;68.6;203;79.9;68.7
2023-03-18 00:00:00;257;79.9;67.7;208;80.0;67.8
2023-03-18 01:00:00;253;79.8;68.2;192;79.8;68.1
2023-03-18 02:00:00;289;79.9;68.1;225;80.0;68.0
2023-03-18 03:00:00;291;79.9;67.8;232;80.0;67.9
2023-03-18 04:00:00;265;80.1;68.2;208;80.1;68.0
2023-03-18 05:00:00;326;80.1;67.6;260;80.1;67.7
2023-03-18 06:00:00;355;80.1;68.1;287;80.2;68.1
2023-03-18 07:00:00;428;80.4;65.7;391;80.6;66.3
2023-03-18 08:00:00;408;80.6;66.6;393;80.6;67.5
2023-03-18 09:00:00;371;80.7;68.7;328;80.7;69.1
2023-03-18 10:00:00;319;80.9;68.0;218;81.0;67.8
2023-03-18 11:00:00;335;80.8;68.7;271;80.9;68.7
2023-03-18 12:00:00;249;80.6;67.7;212;80.6;67.8
2023-03-18 13:00:00;224;80.6;68.8;191;80.7;68.7
2023-03-18 14:00:00;187;80.6;68.2;170;80.6;68.3
2023-03-18 15:00:00;238;80.3;67.9;203;80.5;68.0
2023-03-18 16:00:00;147;80.2;69.0;142;80.2;68.9
2023-03-18 17:00:00;216;79.5;67.6;202;79.5;67.7
2023-03-18 18:00:00;258;79.7;67.6;215;79.8;67.6
2023-03-18 19:00:00;209;79.4;68.7;179;79.4;68.8
2023-03-18 20:00:00;312;79.3;67.9;251;79.3;68.0
2023-03-18 21:00:00;282;79.3;68.1;219;79.5;68.1
2023-03-18 22:00:00;282;79.5;67.9;231;79.7;68.0
2023-03-18 23:00:00;281;79.2;67.7;223;79.2;67.8
2023-03-19 00:00:00;171;79.1;68.9;157;79.3;68.8
2023-03-19 01:00:00;213;79.4;67.9;158;79.4;68.0
2023-03-19 02:00:00;247;79.4;68.0;186;79.4;68.0
2023-03-19 03:00:00;241;79.5;67.9;181;79.5;68.0
2023-03-19 04:00:00;231;79.2;68.0;183;79.3;68.1
2023-03-19 05:00:00;261;79.5;67.9;205;79.6;67.8
2023-03-19 06:00:00;308;79.8;67.9;246;79.9;67.9
2023-03-19 07:00:00;355;80.0;67.3;302;80.0;67.5
2023-03-19 08:00:00;294;80.0;68.9;208;80.0;68.6
2023-03-19 09:00:00;310;80.0;67.8;240;80.0;67.8
2023-03-19 10:00:00;303;80.0;68.2;237;80.0;68.1
2023-03-19 11:00:00;276;80.0;68.4;218;80.0;68.4
2023-03-19 12:00:00;179;79.8;67.7;174;79.8;67.7
2023-03-19 13:00:00;332;79.8;68.1;266;79.8;68.2
2023-03-19 14:00:00;274;79.2;68.2;192;79.3;68.1
2023-03-19 15:00:00;303;79.4;67.9;248;79.7;68.1
2023-03-19 16:00:00;146;79.5;69.0;128;79.5;69.1
2023-03-19 17:00:00;265;79.1;67.8;212;79.1;67.8
2023-03-19 18:00:00;282;79.1;67.9;218;79.1;68.0
2023-03-19 19:00:00;309;79.0;67.8;248;79.0;67.8
2023-03-19 20:00:00;313;79.2;67.8;258;79.2;67.9
2023-03-19 21:00:00;304;78.9;67.9;249;79.0;68.0
2023-03-19 22:00:00;321;79.0;68.3;257;79.0;68.3
2023-03-19 23:00:00;276;79.3;68.5;210;79.3;68.3
2023-03-20 00:00:00;294;79.1;68.1;238;79.1;68.1
2023-03-20 01:00:00;213;79.2;67.7;184;79.2;67.9
2023-03-20 02:00:00;267;79.4;68.3;201;79.6;68.1
2023-03-20 03:00:00;286;79.2;68.0;225;79.3;68.1
2023-03-20 04:00:00;279;79.4;67.5;223;79.5;67.6
2023-03-20 05:00:00;352;79.7;68.1;287;79.8;68.1
2023-03-20 06:00:00;383;79.7;66.5;331;79.8;66.9
2023-03-20 07:00:00;437;80.0;63.6;424;80.0;64.4
2023-03-20 08:00:00;426;80.0;64.3;416;80.1;65.1
2023-03-20 09:00:00;392;80.0;65.9;379;80.0;66.8
2023-03-20 10:00:00;311;80.0;68.2;313;80.1;69.1
2023-03-20 11:00:00;335;80.0;66.3;343;80.0;67.3
2023-03-20 12:00:00;243;80.0;68.3;259;80.0;69.1
2023-03-20 13:00:00;326;80.0;66.2;331;79.9;67.2
2023-03-20 14:00:00;144;79.6;68.9;167;79.8;69.4
2023-03-20 15:00:00;146;79.4;67.2;213;79.5;67.7
2023-03-20 16:00:00;236;79.1;66.3;284;79.2;67.4
2023-03-20 17:00:00;210;79.0;68.3;212;79.1;69.0
2023-03-20 18:00:00;156;78.7;66.9;241;79.0;67.7
2023-03-20 19:00:00;281;78.7;66.1;301;78.8;67.2
2023-03-20 20:00:00;291;78.9;67.2;291;79.0;68.2
2023-03-20 21:00:00;279;78.9;67.0;285;79.0;68.1
2023-03-20 22:00:00;241;78.9;67.5;261;79.0;68.4
2023-03-20 23:00:00;231;78.9;67.0;257;78.9;68.1
2023-03-21 00:00:00;208;79.0;66.9;261;79.0;67.9
2023-03-21 01:00:00;189;79.0;67.1;253;79.1;68.1
2023-03-21 02:00:00;239;79.2;67.0;281;79.3;68.0
2023-03-21 03:00:00;204;79.5;66.9;262;79.5;67.8
2023-03-21 04:00:00;302;79.6;66.8;303;79.7;67.9
2023-03-21 05:00:00;244;79.8;66.6;299;80.0;67.5
2023-03-21 06:00:00;401;80.0;66.1;382;80.0;67.1
2023-03-21 07:00:00;455;80.0;63.4;443;80.2;64.4
2023-03-21 08:00:00;453;80.3;63.4;444;80.3;64.1
2023-03-21 09:00:00;425;80.5;65.0;414;80.6;65.9
2023-03-21 10:00:00;378;80.4;67.5;363;80.6;68.5
2023-03-21 11:00:00;294;80.4;67.8;311;80.5;68.7
2023-03-21 12:00:00;254;80.4;67.0;303;80.6;68.0
2023-03-21 13:00:00;224;80.2;66.9;288;80.3;67.9
2023-03-21 14:00:00;180;80.0;67.6;230;80.2;68.4
2023-03-21 15:00:00;165;80.0;67.3;239;80.0;68.1
2023-03-21 16:00:00;198;79.7;67.1;231;79.8;67.7
2023-03-21 17:00:00;161;79.7;67.4;209;79.8;68.0
2023-03-21 18:00:00;276;79.6;67.1;287;79.7;68.1
2023-03-21 19:00:00;203;79.1;66.6;271;79.2;67.5
2023-03-21 20:00:00;307;79.1;66.9;307;79.2;68.0
2023-03-21 21:00:00;197;79.0;67.8;244;79.0;68.6
2023-03-21 22:00:00;196;79.0;66.9;267;79.0;68.0
2023-03-21 23:00:00;171;78.9;67.1;243;79.0;68.0
2023-03-22 00:00:00;165;79.0;67.8;190;79.0;68.3
2023-03-22 01:00:00;153;79.0;67.4;195;79.0;67.7
2023-03-22 02:00:00;219;79.0;67.1;251;79.1;68.1
2023-03-22 03:00:00;199;79.3;66.9;258;79.4;68.0
2023-03-22 04:00:00;223;79.4;67.3;253;79.5;68.1
2023-03-22 05:00:00;204;79.4;66.8;260;79.5;67.7
2023-03-22 06:00:00;347;79.7;65.8;349;79.7;66.9
2023-03-22 07:00:00;440;80.0;63.8;426;80.1;64.7
2023-03-22 08:00:00;413;80.1;64.4;402;80.1;65.3
2023-03-22 09:00:00;386;80.2;66.5;374;80.2;67.4
2023-03-22 10:00:00;214;80.4;68.6;249;80.4;69.2
2023-03-22 11:00:00;325;80.3;66.9;339;80.2;67.9
2023-03-22 12:00:00;214;80.2;67.1;277;80.2;68.0
2023-03-22 13:00:00;254;80.3;67.2;301;80.4;68.2
2023-03-22 14:00:00;230;80.1;67.2;290;80.1;67.9
2023-03-22 15:00:00;133;79.9;68.0;162;80.0;68.2
2023-03-22 16:00:00;135;80.0;67.7;234;80.0;68.1
2023-03-22 17:00:00;118;78.8;67.7;188;78.8;68.0
2023-03-22 18:00:00;169;78.8;67.6;208;78.8;68.0
2023-03-22 19:00:00;158;79.0;67.2;200;79.0;67.8
2023-03-22 20:00:00;220;78.6;67.2;261;78.7;68.1
2023-03-22 21:00:00;176;78.8;66.8;256;78.9;67.9
2023-03-22 22:00:00;179;78.9;67.2;221;78.9;68.0
2023-03-22 23:00:00;127;78.7;68.5;145;78.8;68.7
2023-03-23 00:00:00;126;78.6;68.3;144;78.6;68.5
2023-03-23 01:00:00;126;78.9;68.6;146;79.0;68.7
2023-03-23 02:00:00;121;78.7;68.6;147;78.6;68.8
2023-03-23 03:00:00;121;78.8;68.6;144;78.9;68.7
2023-03-23 04:00:00;127;78.9;68.7;147;79.0;68.8
2023-03-23 05:00:00;156;78.7;67.8;186;78.7;68.1
2023-03-23 06:00:00;311;79.1;66.0;311;79.1;67.1
